,amount/mean_amount
4198,0.05528664301888959
4199,0.021670908960074137
4200,0.3844867907135652
4201,0.018713221543601048
4202,0.8018198819273115
4203,2.6681879130589654
4204,10.06587488394682
4205,0.06773543180239365
4206,0.15798069195512995
4207,0.02190440577688266
4208,2.0140773861790384
4209,0.5466865573054045
4210,0.06322115259335848
4211,4.951601335139635
4212,0.39162073581580925
4213,1.9862227611834273
4214,0.021826261443199553
4215,0.021826261443199553
4216,12.50485271697997
4217,0.0588874445526847
4218,0.2664237639546857
4219,0.009764906262487766
4220,1.3894970845030992
4221,0.02819543995640175
4222,0.03616662668894404
4223,0.16276416789608944
4224,31.731073402307462
4225,0.04128943965011093
4226,0.21764342610300927
4227,0.5339791841555996
4228,0.17089054616548136
4229,0.3410218227344885
4230,0.16198295985361505
4231,0.061309222575414164
4232,0.05140783501747298
4233,0.19324084092126273
4234,0.046306297558464035
4235,2.7481246496521052
4236,1.2595255514561725
4237,0.6451258411000634
4238,1.237546125930664
4239,0.11742436860207962
4240,2.4078457482381737
4241,0.024817397985129608
4242,0.018060555795666032
4243,0.061309222575414164
4244,0.13371377941763507
4245,0.05395388048198753
4246,0.2282843140653593
4247,0.06092633821894076
4248,0.04129219977235745
4249,1.149166562258852
4250,0.24085189685827604
4251,1.1366415125675182
4252,4.210053466362287
4253,0.5529679329553633
4254,6.128162904184374
4255,1.7253746617088443
4256,0.09181616579360416
4257,0.08833116682902706
4258,0.5389518283916346
4259,0.09852812692473005
4260,0.13824381857666945
4261,0.575111231178173
4262,0.18497922923611188
4263,0.08178811743428431
4264,0.09852812692473005
4265,0.06092633821894076
4266,0.0015233804375681032
4267,0.11501321241278319
4268,0.24638260039218782
4269,0.24085189685827604
4270,0.2497010225125349
4271,0.873339056178993
4272,0.021826261443199553
4273,0.021826261443199553
4274,0.25012083832291876
4275,0.05370398983736903
4276,0.03358715584255405
4277,0.09449081496280884
4278,0.158448342599726
4279,1.71766342847038
4280,0.08117205109516892
4281,3.664532534393258
4282,1.1261692679029298
4283,0.061309222575414164
4284,0.09407571358695886
4285,0.23376120829206196
4286,0.008763377415053123
4287,0.064281556822355
4288,0.7170798818461294
4289,0.08569428413297485
4290,0.047535327964795024
4291,0.21683272703937964
4292,0.01936289105040309
4293,0.09591255502368685
4294,1.026325530596827
4295,0.5858432225962734
4296,2.4385871677653244
4297,0.034332377822036964
4298,0.24085189685827604
4299,0.24085189685827604
4300,1.8728191211054994
4301,0.014174498511806492
4302,0.16676100631105453
4303,0.06159601207810581
4304,0.15425026511437362
4305,0.061309222575414164
4306,0.07700829238942354
4307,0.061309222575414164
4308,0.09498717648355091
4309,0.06373100059814361
4310,0.1346848479307435
4311,4.407984726947128
4312,0.042377151045472336
4313,0.11141295007757811
4314,0.012410018925009262
4315,0.097179154078736
4316,2.330501241878759
4317,0.09559650089721543
4318,0.01617725094732852
4319,0.07538315187417088
4320,5.01881629710381
4321,4.586981154241954
4322,0.29055685426447436
4323,0.14329915484492592
4324,1.5667254066342273
4325,2.9184088662351
4326,0.2150419470333545
4327,5.561101919261118
4328,0.2196918348192729
4329,0.01942476977651921
4330,12.384909077237849
4331,0.0953628205616889
4332,0.05370398983736903
4333,2.00531019687343
4334,0.19205706661847377
4335,0.029294718787463297
4336,0.3610048304706683
4337,0.06373100059814361
4338,0.7591073767631084
4339,0.24085189685827604
4340,0.2089376890588889
4341,1.1533974958665547
4342,0.11667736047837561
4343,0.1335533061864501
4344,0.055380941410300526
4345,0.06901120284098235
4346,0.012206132828109707
4347,1.626421634719799
4348,1.2015382078320525
4349,0.2716427682161542
4350,0.24142409272327303
4351,0.8889625962392929
4352,0.5644489386312499
4353,0.11839095544448479
4354,0.8543304928725078
4355,0.11853966111254713
4356,0.09852812692473005
4357,0.528869826998456
4358,0.042377151045472336
4359,0.14547788424975377
4360,0.24742765489374968
4361,0.3330507082247474
4362,0.21420794160783146
4363,0.15358580244345543
4364,0.08180936110115036
4365,0.08603685080749389
4366,9.481579613988817
4367,1.1682689431466287
4368,8.891118032942229
4369,0.29822782500081996
4370,0.009764906262487766
4371,1.1980999797569327
4372,0.21351941748560035
4373,1.2535895272685718
4374,0.1238930651627912
4375,0.15881765349057392
4376,0.11048612100888208
4377,0.2989242839643496
4378,0.07313132318636979
4379,0.06773543180239365
4380,0.09705842073814329
4381,0.06092633821894076
4382,0.009764906262487766
4383,0.009764906262487766
4384,0.07235022013897449
4385,1.0993597603179774
4386,0.030939629749503973
4387,0.06092633821894076
4388,0.1258322976458036
4389,0.07278080268308001
4390,0.09737034708053043
4391,0.522241802211409
4392,0.13899763262390336
4393,0.06208461641602491
4394,0.21764342610300927
4395,7.310965464616643
4396,0.2225025830728014
4397,0.13850724048453258
4398,0.1476459191216139
4399,0.05140783501747298
4400,0.23335472095675122
4401,6.128162904184374
4402,2.800236167393852
4403,5.25935269801109
4404,0.24943318552029078
4405,0.33044184211614397
4406,0.11321350031283108
4407,0.08978591673969272
4408,0.06092633821894076
4409,0.0440655578925733
4410,0.12631631225287546
4411,0.8815904700087001
4412,0.06092633821894076
4413,0.054684365630912425
4414,0.03884953955303842
4415,2.8236052305108448
4416,0.0880935688439369
4417,0.06773543180239365
4418,0.26292513531191725
4419,0.040814821233472076
4420,3.1231472873124257
4421,0.5693706736307061
4422,0.6310459988277894
4423,0.02190440577688266
4424,0.5752519193335545
4425,0.10674598700310486
4426,0.053327380593169896
4427,0.04584476046551505
4428,0.10558102432425794
4429,27.596531221274052
4430,0.3299993203439951
4431,3.4863776463337506
4432,3.2334218165427955
4433,17.46450350524542
4434,1.0731981845724394
4435,0.1491914220321607
4436,0.009764906262487766
4437,0.4440396065911429
4438,9.33352437494905
4439,0.04833897728595786
4440,0.04875436883956775
4441,0.42634570933302546
4442,0.3841692853990857
4443,0.7758242244776185
4444,4.91618091903268
4445,0.021826261443199553
4446,1.6319672242472234
4447,0.014765102616465096
4448,0.01789289303264572
4449,1.6411759596941073
4450,4.079014371064203
4451,0.07700829238942354
4452,0.13775166972563246
4453,0.09222998152316625
4454,0.24085189685827604
4455,0.4866081250444635
4456,0.047142760049142154
4457,0.15716064747502217
4458,0.13116902106441258
4459,0.22039994681072697
4460,0.4927045713151057
4461,1.0993597603179774
4462,0.24033979467921016
4463,0.014174498511806492
4464,1.0568355089818877
4465,2.0060271399241225
4466,2.009960084659349
4467,0.38027851219029124
4468,0.08483694262291494
4469,0.2255312685044942
4470,0.17661957959844682
4471,0.025708378187427196
4472,0.05178416789646639
4473,1.1380262033708335
4474,0.21993940636643353
4475,0.43064485365267674
4476,0.10701127397054767
4477,0.0725056725500565
4478,0.4041064573477175
4479,0.1094445958098506
4480,0.07816846679868023
4481,0.10122607261671812
4482,0.05001015569438555
4483,0.001174151563456908
4484,0.08795635144698374
4485,0.7133691657313611
4486,0.0881941949350359
4487,0.5499201519644594
4488,0.09866845623579476
4489,0.23072199193167542
4490,0.06480501972383974
4491,0.10719554300607757
4492,0.27292510437614687
4493,0.5311823792361793
4494,0.10261753279644426
4495,0.02190440577688266
4496,0.8451328182826247
4497,0.34277388553753946
4498,0.1106068971348664
4499,0.08047376390711636
4500,1.5050068520132045
4501,0.18630175327644483
4502,0.15854931936341649
4503,0.6397422001871191
4504,0.12984304043978037
4505,0.20690469508720896
4506,0.13606675056758805
4507,0.11224643812319139
4508,2.6763395010048905
4509,1.2796818932242067
4510,0.05759158087385578
4511,1.9169418448538178
4512,0.37085687085311264
4513,0.09852812692473005
4514,0.042377151045472336
4515,0.7374816786107236
4516,0.18149674879806374
4517,1.1112129632863066
4518,0.03634375372027186
4519,0.19686657878253272
4520,0.0013847330938595059
4521,0.06927741414612626
4522,1.382409590344827
4523,0.05921672138910845
4524,0.05916361222194333
4525,0.327986522287445
4526,1.7931203118318404
4527,0.009065512608164773
4528,0.07096446916603293
4529,23.60791145226624
4530,0.33757489435642407
4531,0.12485051125626745
4532,1.358197399318591
4533,9.676805680152302
4534,0.15029174751226157
4535,1.8969903439574103
4536,0.08292465361161787
4537,0.08314771211371137
4538,0.1509618944460481
4539,0.1588926421934161
4540,0.10541107498932954
4541,0.021826261443199553
4542,0.08604182881462326
4543,0.8147560772762229
4544,0.9515342491225864
4545,3.9592872713172937
4546,0.05353308046466447
4547,0.34219298587829916
4548,0.042377151045472336
4549,3.822822282639812
4550,0.18394746497882938
4551,0.37942357880591987
4552,1.738765360129588
4553,0.08475461218474305
4554,1.3750558030534406
4555,0.1310283608543885
4556,0.27758691966438703
4557,0.02546383917095509
4558,0.11259143439005373
4559,0.021826261443199553
4560,0.4348471198343269
4561,0.06773543180239365
4562,1.0325208975198386
4563,0.24085189685827604
4564,0.37188860243765964
4565,0.16225912752287364
4566,0.040163950931103726
4567,0.24085189685827604
4568,0.12485051125626745
4569,2.4544647760885536
4570,0.021826261443199553
4571,0.04273808169344544
4572,1.146842405844061
4573,3.051121653636126
4574,0.14928986890115145
4575,1.4150441828289118
4576,1.1802554981608313
4577,0.9734029423235988
4578,0.7104652390187187
4579,0.053803696191450825
4580,51.25070083950895
4581,0.07275955901621396
4582,0.21933023855851128
4583,0.05082758900730811
4584,0.11558200134102242
4585,0.0846815822453664
4586,0.4349421231313036
4587,0.6346018679973714
4588,0.17069844180974691
4589,0.12734689219900788
4590,1.0394833293973191
4591,0.09862015502844693
4592,16.04244794396075
4593,5.864758027360035
4594,0.02190440577688266
4595,18.941594431115337
4596,0.8339891247395689
4597,3.822822282639812
4598,0.06472780886766588
4599,4.005765665089315
4600,0.12693090952463604
4601,0.07151680450455017
4602,0.0244818162706246
4603,0.17908699867681754
4604,3.0711768489280966
4605,0.05584914336736237
4606,0.1630663868637835
4607,0.12441043990420997
4608,0.10243956107723164
4609,0.08311078834563392
4610,0.08311078834563392
4611,0.012206132828109707
4612,1.3692178382120892
4613,0.027470066222154463
4614,0.02190440577688266
4615,18.416996958880226
4616,0.023778391207249026
4617,0.04353594597587545
4618,1.015764745044546
4619,1.292936764887826
4620,0.2693348876154973
4621,0.09852812692473005
4622,0.10096570225406444
4623,0.36467891150342185
4624,0.18547501995949497
4625,0.03556757248795055
4626,0.4440396065911429
4627,3.4840608605623786
4628,6.763743160666649
4629,5.461877001045308
4630,0.024656288743802997
4631,1.3532695526600702
4632,2.8426594183732474
4633,0.04442172224337793
4634,0.06722426368834776
4635,1.1911291844201304
4636,0.08311078834563392
4637,0.03601467494977469
4638,1.1005503887777213
4639,15.196685388727001
4640,0.00973334817647785
4641,0.9288527060179109
4642,0.009764906262487766
4643,0.01210180690650193
4644,7.389531957350013
4645,0.6322076064386319
4646,0.026931890218965998
4647,0.14928986890115145
4648,0.07275955901621396
4649,0.08720525248512652
4650,5.480517520363306
4651,0.021826261443199553
4652,0.012206132828109707
4653,0.07623798574718278
4654,0.1670027199184748
4655,5.115595580872598
4656,0.07296137385144141
4657,2.7531792258398045
4658,1.368619581973356
4659,0.033564031267748456
4660,0.05364708910991552
4661,0.5470344566256454
4662,0.23064838093085052
4663,0.22140484389717602
4664,0.04157616237586615
4665,0.2089877818382247
4666,1.375772746104133
4667,0.020671143663051134
4668,0.8781475132635816
4669,0.06373100059814361
4670,0.1065900985003952
4671,8.45612048911178
4672,0.24576807777730875
4673,0.06773543180239365
4674,7.2403515159539
4675,0.14165277066280724
4676,0.051447376030976245
4677,0.10571228261272429
4678,0.21533642918769427
4679,4.331796110655822
4680,0.3583173978669147
4681,0.7095107536959404
4682,5.529056850183065
4683,6.155365996794108
4684,0.16613985409105622
4685,0.010532054242501317
4686,9.578201239972715
4687,0.08354122825781131
4688,1.3798081112751723
4689,0.2535030789538569
4690,0.05921672138910845
4691,2.198719520635955
4692,0.2941823503152613
4693,0.07046031447801396
4694,2.873294249530241
4695,19.535675241601997
4696,0.06982793298869935
4697,0.24576807777730875
4698,0.1676975062405819
4699,1.2068102273264476
4700,8.476478003555494
4701,0.9622576438797433
4702,4.245674285180864
4703,1.168430719881259
4704,2.211830763647128
4705,1.044483604422818
4706,0.8913650528821128
4707,3.35868133003781
4708,0.3771631174679334
4709,0.6165001236182669
4710,0.10910045189877862
4711,0.3409234118597308
4712,0.22852696127051947
4713,0.32192933841567284
4714,0.10943674986044562
4715,0.08484609044937849
4716,0.08985909935140107
4717,0.07780492989690034
4718,0.05921672138910845
4719,1.2866083124146892
4720,1.4935601246512213
4721,0.1420457784998291
4722,0.7101332959982483
4723,1.9186829922626418
4724,0.015379330885310046
4725,0.05719221105008241
4726,0.08061979462322076
4727,0.14658130137573033
4728,0.042377151045472336
4729,1.7203150921796733
4730,0.16122082302523746
4731,0.1680905140776038
4732,0.08485523827584204
4733,0.2750741209460378
4734,0.10389956687048847
4735,0.17459036156488345
4736,0.08766362100015031
4737,0.009681445525201546
4738,0.009605534381284331
4739,1.3951224013438974
4740,0.08735395815318885
4741,0.498649373568148
4742,0.061309222575414164
4743,7.054448187209116
4744,0.2870444266940389
4745,0.07520258070580947
4746,0.0733118943547312
4747,0.08871355283261592
4748,0.06773543180239365
4749,0.0700191259904938
4750,0.04812832848862963
4751,2.8579525821598826
4752,1.4122502071788663
4753,0.02720125638022643
4754,0.01547382754205542
4755,0.08393372778775514
4756,0.773861085099621
4757,0.012206132828109707
4758,0.009764906262487766
4759,0.02803090489238736
4760,0.6165223513754063
4761,0.33507562658433365
4762,0.32499404529445375
4763,0.039539089207561454
4764,0.06459136910621856
4765,2.7327640619815328
4766,0.10060779544606627
4767,0.45080488812349023
4768,0.09349078645742838
4769,1.3760791744367182
4770,0.7629778066805283
4771,0.09444934288644885
4772,0.07390528999897886
4773,0.048730471571303426
4774,0.4023770737004132
4775,0.21978390150864202
4776,0.0831354469006956
4777,0.09519228217964772
4778,0.042377151045472336
4779,0.1313237313545074
4780,0.057155619744228225
4781,0.06773543180239365
4782,0.15741557147741472
4783,0.013200409424741493
4784,0.000977299407396445
4785,0.01607468418711363
4786,0.16596614739099902
4787,0.04645266278188075
4788,0.07029097133715433
4789,0.009764906262487766
4790,0.04732313822594506
4791,0.02190440577688266
4792,3.4444702224189876
4793,0.012009513262413335
4794,0.05574318407802789
4795,0.017836767191230573
4796,0.08791984210504629
4797,0.08452090138789815
4798,2.148017285241598
4799,0.35226484693585414
4800,0.18776487804230224
4801,0.05385269550543136
4802,0.021826261443199553
4803,0.2517175836552402
4804,0.158029432746117
4805,0.18609044637546118
4806,0.19911684501555696
4807,0.04225971548152904
4808,0.08311078834563392
4809,0.09321442428792319
4810,1.832266267196629
4811,3.623633165864533
4812,0.6526778323024836
4813,0.48964131109746245
4814,0.07198416517560322
4815,2.0457863628672763
4816,0.13542852769344585
4817,0.014047636994117397
4818,0.40591210879526024
4819,0.24085189685827604
4820,1.8272092732305425
4821,0.0588874445526847
4822,0.01438654458971221
4823,0.016726922764446636
4824,0.17824605336296448
4825,0.27982763670738486
4826,0.0025981879422173194
4827,3.3233383012660918
4828,0.09852812692473005
4829,0.09559650089721543
4830,0.0340780622931798
4831,0.014935994443513161
4832,0.1798996192204477
4833,0.141042906016917
4834,0.07700829238942354
4835,0.061309222575414164
4836,0.0703377809934845
4837,0.012077877299279087
4838,0.04220330036884858
4839,0.08483694262291494
4840,0.08448017739083669
4841,0.11616592134530081
4842,0.7271494731579528
4843,0.07835726523541758
4844,0.6796257079472869
4845,0.08235107460623459
4846,0.33328547175675366
4847,8.022458355294319
4848,0.24085189685827604
4849,0.8361399538916456
4850,0.11667736047837561
4851,0.021495560512241985
4852,0.2535030789538569
4853,5.486729303495381
4854,0.7454856621114815
4855,0.19918062053606486
4856,0.05336409116751226
4857,0.13149829790083634
4858,0.3266957308995172
4859,0.6244831944960865
4860,0.18096230310184422
4861,0.07680215776980484
4862,0.07172886851078744
4863,0.27926924462106534
4864,0.064281556822355
4865,0.41858521192860726
4866,0.011449117216346026
4867,0.034727045170553236
4868,0.04617422457110164
4869,0.09317472287448597
4870,0.0588874445526847
4871,0.05370398983736903
4872,0.1320612550727866
4873,51.787503052881945
4874,0.1084307135299888
4875,0.12430066598664742
4876,0.06593753314923129
4877,0.914782646354485
4878,0.011278606007415029
4879,0.05319147036637884
4880,0.01872341115511404
4881,0.05370398983736903
4882,0.11742436860207962
4883,0.4558016902697303
4884,0.11667736047837561
4885,1.6499932209503432
4886,0.20733418554000232
4887,0.19087180286127683
4888,0.045304472981281124
4889,0.31409874042759683
4890,0.997016337946504
4891,0.4275746179787433
4892,0.07302977867712854
4893,0.097179154078736
4894,0.18988651628216893
4895,1.3687467042073487
4896,33.95442288078571
4897,1.0702935542477396
4898,0.17119709859299911
4899,0.5156204349542686
4900,0.32321684691969343
4901,0.23335472095675122
4902,0.09852812692473005
4903,0.21084929967326171
4904,1.664178532324607
4905,0.0011673835620206446
4906,0.26471414947304595
4907,2.181948461243953
4908,5.479814489930482
4909,0.6561375361115226
4910,0.0013646224610203228
4911,0.06735624822963862
4912,0.21985070839672943
4913,8.602325486069962
4914,13.781828879348557
4915,11.431929917806823
4916,0.10887379268849535
4917,0.06773543180239365
4918,42.56587156849953
4919,0.035436246279516234
4920,0.5168976252406176
4921,0.06773543180239365
4922,0.9577954210966632
4923,4.6504541250084745
4924,0.6359277377458409
4925,0.01936289105040309
4926,0.365913058541794
4927,0.43351179389967726
4928,0.25058317323293827
4929,0.35450065940870884
4930,0.18337533238772524
4931,3.339356857427273
4932,0.08992313413664588
4933,0.04135784895789905
4934,0.4308926611341004
4935,0.2747366721796425
4936,0.2526548140016894
4937,0.05548037318165722
4938,0.08398619476180527
4939,0.07827229056795339
4940,0.11853966111254713
4941,0.09559650089721543
4942,0.05921672138910845
4943,0.047076005190001005
4944,0.02190440577688266
4945,0.16506329154919197
4946,1.9985484323367333
4947,0.08472716870535241
4948,0.634580194789149
4949,1.4933872933494334
4950,0.3174846446367817
4951,0.021826261443199553
4952,0.021826261443199553
4953,0.09942036093310404
4954,0.01126719953363973
4955,0.10852533020846171
4956,1.85134308004234
4957,1.12815443478608
4958,0.08233043817190365
4959,6.7429416781188225
4960,0.4383793016041631
4961,0.12984304043978037
4962,0.023372468732531397
4963,0.13128586123217587
4964,0.48081719846332843
4965,6.48131529883001
4966,0.08641923681108275
4967,0.22751396984223632
4968,0.15490312840322473
4969,0.45961795764706986
4970,0.053247250999748995
4971,0.2577667677845848
4972,0.09480088123831726
4973,3.0166856696462623
4974,16.397858991901156
4975,0.3988286017431828
4976,0.48720225590594196
4977,0.018729590606014406
4978,0.03745918121202881
4979,8.12872030582164
4980,0.057693391152878255
4981,0.06016525465073448
4982,0.08612678615427477
4983,0.07027708823192895
4984,0.4027794463466938
4985,0.8339891247395689
4986,0.2535030789538569
4987,1.7188790932727405
4988,0.06119895904111505
4989,0.046324593211391124
4990,5.115595580872598
4991,0.6352067739756273
4992,1.1573512110809971
4993,0.43340497880197215
4994,0.9174111991968285
4995,0.2512084625154052
4996,2.863132465692585
4997,8.095478802831579
4998,0.2918065163606172
4999,0.08806612536454628
5000,4.379339437102037
5001,0.042838825069183815
5002,0.9384676294816175
5003,0.06780978463642481
5004,68.60759054557924
5005,0.021167407280289968
5006,2.587628917097203
5007,0.8469859829882812
5008,0.413842386869431
5009,0.3771631174679334
5010,0.20231154939663015
5011,0.5006138047877072
5012,0.2469588437601564
5013,0.02159808646459319
5014,0.06773543180239365
5015,0.06958363081973981
5016,0.234561068038427
5017,0.2089376890588889
5018,3.757579795266548
5019,6.673146718853741
5020,0.29822782500081996
5021,1.1862949398497484
5022,0.17455481840272338
5023,0.06773543180239365
5024,0.11531062374890787
5025,2.7542493917137336
5026,0.09852812692473005
5027,0.013977630476920291
5028,2.897162694841411
5029,0.01531226179368897
5030,0.002388137649652967
5031,0.08311078834563392
5032,0.0588874445526847
5033,0.06773543180239365
5034,3.7763804404430004
5035,0.012206132828109707
5036,0.2535030789538569
5037,0.21493461444770798
5038,0.22527437449125548
5039,0.3590285918696421
5040,0.06773543180239365
5041,0.07835726523541758
5042,0.061309222575414164
5043,0.06409882003005876
5044,0.24358366177077523
5045,4.639099434142611
5046,3.6102474642943148
5047,0.6885509040397689
5048,0.08311078834563392
5049,0.09105746461812544
5050,0.05470244218007327
5051,0.2125003996610769
5052,0.5896244044805019
5053,0.18925938170427942
5054,0.43447601788606266
5055,0.11560108301981628
5056,0.12628574432923667
5057,0.16528292854332838
5058,0.05744835019106166
5059,0.38918512906505215
5060,0.07386869869312467
5061,0.46436196694246373
5062,0.05805210673765562
5063,0.059497463318895716
5064,0.1386842260889721
5065,0.348979607612111
5066,0.2541379450365406
5067,1.3231900713640938
5068,0.010480887882594261
5069,0.03144266364778278
5070,0.296352986112999
5071,0.01789289303264572
5072,0.042723612888479236
5073,0.8880792131822858
5074,0.030596105052556107
5075,7.128462332597386
5076,0.09852812692473005
5077,0.08180936110115036
5078,0.019529812524975532
5079,0.4011208731345138
5080,0.14583376903093612
5081,1.1521935698050363
5082,0.38079807426192824
5083,0.8165560082633199
5084,0.10887379268849535
5085,0.17485373356286088
5086,0.8021717585743104
5087,0.610290908147224
5088,0.09834755575636864
5089,0.1232944050756575
5090,0.08803868188515564
5091,0.10575967616187996
5092,0.14367091901508175
5093,0.10887379268849535
5094,0.021826261443199553
5095,0.8214259695216283
5096,0.009764906262487766
5097,13.593383629735499
5098,1.6070896289643983
5099,0.14348655378221245
5100,7.420327861643059
5101,8.354044391851023
5102,0.029294718787463297
5103,4.886783737627171
5104,0.8856707423561353
5105,0.13848920441740709
5106,0.09852812692473005
5107,0.061309222575414164
5108,0.06758672613433131
5109,0.06773543180239365
5110,1.3289143585316268
5111,9.214929107486183
5112,0.039059625049951065
5113,4.696283297987104
5114,0.08448017739083669
5115,0.03617450141033949
5116,0.2989242839643496
5117,0.07520258070580947
5118,0.07922363459890512
5119,0.34909389982584116
5120,0.13064855122619443
5121,0.5146533238027168
5122,0.2888495402459648
5123,0.4523768942444982
5124,0.06857455664360254
5125,0.3525813513052453
5126,0.009764906262487766
5127,0.33193107946915246
5128,0.009764906262487766
5129,7.696839387733012
5130,0.020171185124250975
5131,0.15278303502573054
5132,0.009764906262487766
5133,1.2046314964042586
5134,22.94736646137118
5135,0.021826261443199553
5136,0.08922340083740107
5137,1.10614711188168
5138,0.011812082093172077
5139,0.08311078834563392
5140,0.08311078834563392
5141,0.17957406256103467
5142,2.7557447300766063
5143,0.572658342877907
5144,0.05734727870489624
5145,0.2595576766640645
5146,0.14516604238649905
5147,0.220467287305046
5148,0.50082315598201
5149,0.7144812904269294
5150,0.07380537324142063
5151,0.07305422660584464
5152,0.08164546625024494
5153,0.18108540689823577
5154,0.048820641376864336
5155,2.512924144990048
5156,0.0588874445526847
5157,0.06373100059814361
5158,0.17462294163891354
5159,3.840008431769264
5160,1.0305321404374228
5161,0.2150419470333545
5162,0.24085189685827604
5163,1.198073289968264
5164,16.261984498625914
5165,0.08752390748811724
5166,16.042276734115816
5167,0.2569728734552707
5168,0.2535030789538569
5169,0.08346758609430069
5170,2.026081061256343
5171,1.9979359254948812
5172,0.06602531661967678
5173,0.10471003398274997
5174,0.07231344201202695
5175,0.3897317865466197
5176,0.8577335464678469
5177,2.512924144990048
5178,0.9672224987976512
5179,0.09045370807153148
5180,0.06773543180239365
5181,0.4207520659489442
5182,0.09852812692473005
5183,3.9985742066346277
5184,0.09423465543712681
5185,0.11819976244269037
5186,0.08073399028598333
5187,0.0703377809934845
5188,32.74612373589715
5189,0.09324831738414001
5190,1.668456351992534
5191,0.4590184132367816
5192,0.06509997481604608
5193,4.761116379211525
5194,0.06704501262924709
5195,0.015278514783588043
5196,0.08509193283999703
5197,0.021299152694338117
5198,0.009764906262487766
5199,0.041146143482106566
5200,0.10706808100488129
5201,0.10225639045972143
5202,0.18040121902647854
5203,2.3347148025357822
5204,2.800236167393852
5205,0.30239490439951494
5206,0.015033404920749734
5207,0.16903522127868992
5208,5.115595580872598
5209,0.010161402357231713
5210,0.5386890970513394
5211,2.518279952556084
5212,0.11326307392144452
5213,0.2655156631043893
5214,0.03885387536514069
5215,0.9606422356661484
5216,0.5898518503693719
5217,0.1339266630986214
5218,0.0316159705432363
5219,0.024793395473623053
5220,0.2089376890588889
5221,1.5205542741696452
5222,0.07582769234247998
5223,0.121588127307825
5224,0.8232912582858719
5225,0.3627993427383656
5226,0.04840722762600772
5227,1.1399012197468883
5228,0.01936289105040309
5229,0.1947614534061105
5230,0.09756156923370583
5231,0.2535030789538569
5232,0.15278303502573054
5233,1.6007315420235733
5234,1.9322784325568672
5235,0.3187119121634561
5236,0.11556554775130043
5237,0.8061121828990526
5238,0.16578557622263762
5239,0.009764906262487766
5240,0.06092633821894076
5241,0.06092633821894076
5242,0.21195404311918714
5243,1.4745674984895272
5244,1.0968818993848415
5245,0.05370398983736903
5246,0.18228713929779597
5247,0.1482613353297763
5248,0.43526172866183166
5249,0.3492648787762316
5250,0.1958147908995601
5251,0.03299902000762506
5252,0.025616468699392513
5253,0.04740044061915863
5254,0.15556733677079423
5255,0.014600022264716779
5256,0.028329310220124367
5257,0.031313829628999174
5258,0.029294718787463297
5259,0.021783252431703478
5260,0.013145348513524195
5261,0.11812082093172077
5262,0.3578929747045227
5263,0.44580225007166707
5264,1.603726899051686
5265,0.06512690198525789
5266,0.4817242778037147
5267,0.2089376890588889
5268,1.3157134025432835
5269,0.29822782500081996
5270,0.07226782906200432
5271,0.44924060979822406
5272,0.7225761746619908
5273,0.05940362619880337
5274,0.14333894215343607
5275,2.5155369464427597
5276,0.10220328129255632
5277,0.02190440577688266
5278,1.9173105584227452
5279,0.047458923692870685
5280,0.09279233687089711
5281,0.26024481154668344
5282,0.06245638058618075
5283,0.11350623075966451
5284,0.12035795278085959
5285,0.100956972602092
5286,0.021826261443199553
5287,0.03505350966021249
5288,0.02378136499304283
5289,0.01726248374583727
5290,0.6096059904631428
5291,0.061672702311759836
5292,0.22312279767834384
5293,0.19601880562421917
5294,0.18901167510001227
5295,0.11667736047837561
5296,0.03255700687055557
5297,16.045472251713186
5298,0.2535030789538569
5299,6.8260290470155915
5300,0.50082315598201
5301,0.054014573222339
5302,0.035320686466685874
5303,0.012206132828109707
5304,0.09852812692473005
5305,0.030236823030496858
5306,0.860167788133418
5307,0.24085189685827604
5308,3.7479119758860517
5309,0.021826261443199553
5310,0.03843020401836083
5311,0.3668499593864126
5312,0.1536101696326086
5313,0.6685186686397939
5314,1.4678896860745079
5315,1.7868998578807627
5316,0.06373100059814361
5317,0.12147747530508034
5318,0.39283788768695727
5319,0.2413599210986029
5320,0.06773543180239365
5321,8.011408425655656
5322,0.009764906262487766
5323,0.09078943858071624
5324,0.06373100059814361
5325,0.09882333712651681
5326,0.544846169808062
5327,0.7506143355670334
5328,0.7060731131604076
5329,9.078998080397927
5330,0.17898343589035054
5331,0.2089376890588889
5332,0.08624928747615437
5333,1.2839496993636184
5334,0.6677947166692725
5335,0.9274170462883524
5336,0.05370398983736903
5337,0.11742436860207962
5338,0.07835726523541758
5339,0.05949288905836707
5340,0.05707111103563761
5341,0.22284638424231887
5342,0.023889330834603487
5343,0.02378136499304283
5344,0.06235908087568754
5345,0.7254129082460641
5346,0.3500320814351268
5347,0.29822782500081996
5348,2.454150068559603
5349,0.4535385018553406
5350,0.08319019944744346
5351,0.13651180328122364
5352,0.09810788683867347
5353,0.024150426123279077
5354,0.11141295007757811
5355,0.35226484693585414
5356,1.0568355089818877
5357,2.2275830266751955
5358,0.29822782500081996
5359,1.8551512962187093
5360,0.16265808124993955
5361,0.24638260039218782
5362,0.40286054222756545
5363,0.11742436860207962
5364,0.05370398983736903
5365,0.11742436860207962
5366,0.11742436860207962
5367,0.2538618190492721
5368,0.24085189685827604
5369,0.2089376890588889
5370,0.4817242778037147
5371,0.05370398983736903
5372,0.11742436860207962
5373,0.2855276909599855
5374,3.062432483075595
5375,0.20918883482351378
5376,1.2103196412634085
