,create_minus_claim_date,category_history,cal_cust_history,ZZ_CLAIMDATE_SIMP_DT_month,ship_to_history,original_with_avg_dispute,rank_xref_in_kunnr,b_value,rank_kunwe_in_kunnr
170,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.2184,3.0,0.0422,8.0
171,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.0574,3.0,0.0111,8.0
172,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.0631,3.0,0.0122,8.0
173,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,1.056,3.0,0.204,8.0
174,2.0,0.3844269691891195,0.0008,10.0,0.1049902786779002,1.3183,4.0,0.1896,4.0
175,6.0,0.0027301733495608696,0.0008,11.0,0.0023768651789251288,0.0589,7.0,0.01,82.0
176,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.4608,3.0,0.089,8.0
177,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.0666,3.0,0.0129,8.0
178,5.0,0.19031692944736425,0.0008,10.0,0.5014005602240896,1.321,1.0,0.1217,1.0
179,5.0,0.0027301733495608696,0.0008,10.0,0.012557077625570777,0.1167,3.0,0.0107,2.0
