,kunnr,kunwe,kunwe_label,kunwe_y,rank
4256,2002236721,2002102894,2002102894,2002102894,3.0
4257,2002213981,2002765281,others,2000053029,20.0
4258,2002213981,2000025227,others,2000053029,20.0
4259,2002213981,2002213981,2002213981,2002213981,82.0
4260,2002214052,2001419986,others,2000058680,2.0
4261,2002214045,2002214045,2002214045,2002214045,2.0
4262,2002213981,2002213981,2002213981,2002213981,82.0
4263,2002213981,2002213981,2002213981,2002213981,82.0
4264,2002213981,2002213981,2002213981,2002213981,82.0
4265,2002213887,2000511811,2000511811,2000511811,13.0
4266,2002253256,2002253256,2002253256,2002253256,1.0
4267,2002213981,2002213981,2002213981,2002213981,82.0
4268,2002214045,2002214045,2002214045,2002214045,2.0
4269,2002214045,2002214045,2002214045,2002214045,2.0
4270,2002214045,2002214045,2002214045,2002214045,2.0
4271,2002214045,2002214045,2002214045,2002214045,2.0
4272,2002213853,2000012822,2000012822,2000012822,4.0
4273,2002213853,2000012822,2000012822,2000012822,4.0
4274,999999999,2000013056,others,2002254365,1.0
4275,2002213981,2002213981,2002213981,2002213981,82.0
4276,2002213931,2002877572,others,2002610008,4.0
4277,2002213963,2000015072,2000015072,2000015072,11.0
4278,2002214052,2002706974,others,2000058680,2.0
4279,2002213977,2001083919,others,2001644492,7.0
4280,2002213981,2002213981,2002213981,2002213981,82.0
4281,2002213981,2001014902,2001014902,2001014902,6.0
4282,2002213981,2000539083,2000539083,2000539083,48.0
4283,2002213981,2002213981,2002213981,2002213981,82.0
4284,2002213895,2002837501,2002837501,2002837501,8.0
4285,2002213896,2000422371,2000422371,2000422371,3.0
4286,2002213887,2000511811,2000511811,2000511811,13.0
4287,2002213879,2002213879,2002213879,2002213879,5.0
4288,2002253691,2001802322,2001802322,2001802322,3.0
4289,2002214052,2000000482,others,2000058680,2.0
4290,2002213931,2002716541,others,2002610008,4.0
4291,2002214022,2000878264,2000878264,2000878264,10.0
4292,2002213887,2002798569,2002798569,2002798569,3.0
4293,2002213931,2002858495,others,2002610008,4.0
4294,2002213896,2000422371,2000422371,2000422371,3.0
4295,2002213963,2000031166,2000031166,2000031166,5.0
4296,2002213963,2001075321,2001075321,2001075321,1.0
4297,2002213902,2000041517,others,2000054011,1.0
4298,2002214045,2002214045,2002214045,2002214045,2.0
4299,2002214045,2002214045,2002214045,2002214045,2.0
4300,2002214045,2002214045,2002214045,2002214045,2.0
4301,999999999,2002831362,others,2002254365,1.0
4302,999999999,2002835169,others,2002254365,1.0
4303,2002213981,2001339361,others,2000053029,20.0
4304,2002213981,2002213981,2002213981,2002213981,82.0
4305,2002213981,2002213981,2002213981,2002213981,82.0
4306,2002213981,2002213981,2002213981,2002213981,82.0
4307,2002213981,2002213981,2002213981,2002213981,82.0
4308,2002213931,2002907297,others,2002610008,4.0
4309,2002213981,2002213981,2002213981,2002213981,82.0
4310,2002213981,2002213981,2002213981,2002213981,82.0
4311,2002213931,2002545257,others,2002610008,4.0
4312,2002213879,2002213879,2002213879,2002213879,5.0
4313,2002214045,2002214045,2002214045,2002214045,2.0
4314,2002213931,2002814671,others,2002610008,4.0
4315,2002213981,2002213981,2002213981,2002213981,82.0
4316,2002213896,2000422371,2000422371,2000422371,3.0
4317,2002213981,2002213981,2002213981,2002213981,82.0
4318,2002213931,2001048282,2001048282,2001048282,11.0
4319,2002213981,2002213981,2002213981,2002213981,82.0
4320,2002213981,2000073135,2000073135,2000073135,26.0
4321,2002214045,2000389745,others,2000022296,1.0
4322,2002213977,2000007084,2000007084,2000007084,2.0
4323,2002213981,2002213981,2002213981,2002213981,82.0
4324,2002214045,2000078471,others,2000022296,1.0
4325,2002214045,2000078471,others,2000022296,1.0
4326,2002214045,2000078471,others,2000022296,1.0
4327,2002214045,2002214045,2002214045,2002214045,2.0
4328,2002214045,2002219006,others,2000022296,1.0
4329,2002213879,2002213879,2002213879,2002213879,5.0
4330,2002213981,2000053019,2000053019,2000053019,3.0
4331,2002213981,2002213981,2002213981,2002213981,82.0
4332,2002213981,2002213981,2002213981,2002213981,82.0
4333,2002214045,2000072974,others,2000022296,1.0
4334,2002213887,2001431615,2001431615,2001431615,8.0
4335,2002213887,2000434009,2000434009,2000434009,6.0
4336,2002213896,2000015477,2000015477,2000015477,4.0
4337,2002213981,2002213981,2002213981,2002213981,82.0
4338,2002213963,2001075321,2001075321,2001075321,1.0
4339,2002214045,2002214045,2002214045,2002214045,2.0
4340,2002214045,2002214045,2002214045,2002214045,2.0
4341,2002214045,2002214045,2002214045,2002214045,2.0
4342,2002214045,2002214045,2002214045,2002214045,2.0
4343,999999999,2002213962,others,2002254365,1.0
4344,2002213918,2002213918,2002213918,2002213918,8.0
4345,2002213918,2002213918,2002213918,2002213918,8.0
4346,2002213887,2002652527,2002652527,2002652527,12.0
4347,2002213963,2001075321,2001075321,2001075321,1.0
4348,2002253691,2000848718,2000848718,2000848718,3.0
4349,2002213981,2002213981,2002213981,2002213981,82.0
4350,2002213887,2001431615,2001431615,2001431615,8.0
4351,2002213917,2002213917,2002213917,2002213917,1.0
4352,2002213931,2002636226,others,2002610008,4.0
4353,2002213981,2002213981,2002213981,2002213981,82.0
4354,999999999,2001821241,others,2002254365,1.0
4355,2002213981,2002213981,2002213981,2002213981,82.0
4356,2002213981,2002213981,2002213981,2002213981,82.0
4357,2002213887,2002479890,others,2002479890,1.0
4358,2002213879,2002213879,2002213879,2002213879,5.0
4359,2002213918,2002213918,2002213918,2002213918,8.0
4360,2002213974,2000815664,others,2001019637,2.0
4361,2002254220,2002055034,others,2002254220,1.0
4362,2002214052,2001419986,others,2000058680,2.0
4363,2002213974,2001593613,others,2001019637,2.0
4364,2002213981,2002213981,2002213981,2002213981,82.0
4365,2002213981,2002213981,2002213981,2002213981,82.0
4366,2002213981,2000079184,2000079184,2000079184,36.0
4367,2002214045,2002214045,2002214045,2002214045,2.0
4368,2002214045,2002214045,2002214045,2002214045,2.0
4369,2002214045,2002214045,2002214045,2002214045,2.0
4370,2002213887,2000511811,2000511811,2000511811,13.0
4371,2002213918,2002213918,2002213918,2002213918,8.0
4372,2002213918,2002213918,2002213918,2002213918,8.0
4373,2002213931,2002213931,2002213931,2002213931,13.0
4374,2002213981,2000022908,2000022908,2000022908,19.0
4375,2002213981,2000408285,2000408285,2000408285,5.0
4376,2002213896,2000006551,2000006551,2000006551,5.0
4377,2002214045,2002214045,2002214045,2002214045,2.0
4378,2002213981,2002213981,2002213981,2002213981,82.0
4379,2002213981,2002213981,2002213981,2002213981,82.0
4380,2002213895,2002837501,2002837501,2002837501,8.0
4381,2002213887,2000511811,2000511811,2000511811,13.0
4382,2002213887,2002466368,2002466368,2002466368,7.0
4383,2002213887,2001141020,2001141020,2001141020,9.0
4384,2002254220,2001426691,others,2002254220,1.0
4385,2002213981,2002213981,2002213981,2002213981,82.0
4386,2002213896,2000006551,2000006551,2000006551,5.0
4387,2002213887,2002479890,others,2002479890,1.0
4388,2002254220,2002770667,others,2002254220,1.0
4389,2002213981,2002213981,2002213981,2002213981,82.0
4390,2002213981,2002213981,2002213981,2002213981,82.0
4391,2002214045,2000078471,others,2000022296,1.0
4392,2002213888,2002320098,others,2001453126,1.0
4393,2002213981,2002213981,2002213981,2002213981,82.0
4394,2002214045,2002214045,2002214045,2002214045,2.0
4395,2002213981,2001014902,2001014902,2001014902,6.0
4396,2002213918,2002213918,2002213918,2002213918,8.0
4397,2002213918,2002213918,2002213918,2002213918,8.0
4398,2002213918,2002213918,2002213918,2002213918,8.0
4399,2002213895,2002837501,2002837501,2002837501,8.0
4400,2002214045,2002214045,2002214045,2002214045,2.0
4401,2002214045,2002214045,2002214045,2002214045,2.0
4402,2002214045,2002214045,2002214045,2002214045,2.0
4403,2002213963,2001075321,2001075321,2001075321,1.0
4404,2002213896,2000006551,2000006551,2000006551,5.0
4405,2002213931,2002707756,others,2002610008,4.0
4406,2002213918,2002213918,2002213918,2002213918,8.0
4407,2002213918,2002213918,2002213918,2002213918,8.0
4408,2002213887,2002856131,others,2002479890,1.0
4409,2002213895,2002837501,2002837501,2002837501,8.0
4410,2002213896,2000422371,2000422371,2000422371,3.0
4411,2002213896,2000061442,2000061442,2000061442,2.0
4412,2002213887,2002798569,2002798569,2002798569,3.0
4413,2002213931,2002213931,2002213931,2002213931,13.0
4414,2002213879,2002213879,2002213879,2002213879,5.0
4415,2002213931,2002879192,others,2002610008,4.0
4416,2002213918,2000059449,2000059449,2000059449,5.0
4417,2002213981,2002213981,2002213981,2002213981,82.0
4418,999999999,2002885410,others,2002254365,1.0
4419,2002213896,2000038963,others,2000038963,1.0
4420,2002213917,2002213917,2002213917,2002213917,1.0
4421,2002213931,2001834194,others,2002610008,4.0
4422,2002213931,2002736497,2002736497,2002736497,1.0
4423,2002213879,2002213879,2002213879,2002213879,5.0
4424,2002213918,2002213918,2002213918,2002213918,8.0
4425,2002213918,2002213918,2002213918,2002213918,8.0
4426,2002213931,2002213931,2002213931,2002213931,13.0
4427,2002213963,2001075320,2001075320,2001075320,15.0
4428,2002213981,2002213981,2002213981,2002213981,82.0
4429,2002254220,2002254220,others,2002254220,1.0
4430,2002254220,2001685510,others,2002254220,1.0
4431,2002213946,2002766864,others,2001442456,2.0
4432,2002213931,2001832528,2001832528,2001832528,7.0
4433,2002213981,2000039347,2000039347,2000039347,39.0
4434,2002213981,2001570688,others,2000053029,20.0
4435,2002213896,2000422371,2000422371,2000422371,3.0
4436,2002213887,2002466368,2002466368,2002466368,7.0
4437,2002213931,2002858495,others,2002610008,4.0
4438,2002253691,2000848718,2000848718,2000848718,3.0
4439,999999999,2000079758,others,2002254365,1.0
4440,999999999,2000079758,others,2002254365,1.0
4441,2002213975,2002213975,2002213975,2002213975,1.0
4442,2002213946,2000553034,others,2001442456,2.0
4443,2002213931,2002784198,2002784198,2002784198,6.0
4444,2002214045,2000553964,others,2000022296,1.0
4445,2002213853,2000012822,2000012822,2000012822,4.0
4446,2002214045,2002214045,2002214045,2002214045,2.0
4447,999999999,2002831362,others,2002254365,1.0
4448,2002213879,2000541384,2000541384,2000541384,4.0
4449,2002213896,2000061442,2000061442,2000061442,2.0
4450,2002213977,2000905540,2000905540,2000905540,5.0
4451,2002213981,2002213981,2002213981,2002213981,82.0
4452,2002213896,2000006551,2000006551,2000006551,5.0
4453,2002213896,2000006551,2000006551,2000006551,5.0
4454,2002214045,2002214045,2002214045,2002214045,2.0
4455,2002253691,2001802322,2001802322,2001802322,3.0
4456,2002254220,2002535625,others,2002254220,1.0
4457,2002213981,2001115364,2001115364,2001115364,59.0
4458,2002213981,2000541352,2000541352,2000541352,64.0
4459,2002213931,2002636306,others,2002610008,4.0
4460,2002213931,2002716542,others,2002610008,4.0
4461,2002213981,2000519547,2000519547,2000519547,27.0
4462,2002214045,2002214045,2002214045,2002214045,2.0
4463,999999999,2002831362,others,2002254365,1.0
4464,2002214045,2002214045,2002214045,2002214045,2.0
4465,2002214045,2000032338,others,2000022296,1.0
4466,2002214045,2000560108,others,2000022296,1.0
4467,2002213853,2000012822,2000012822,2000012822,4.0
4468,2002213918,2000059449,2000059449,2000059449,5.0
4469,2002213931,2002879215,others,2002610008,4.0
4470,2002213896,2000015477,2000015477,2000015477,4.0
4471,2002213895,2000057154,2000057154,2000057154,2.0
4472,999999999,2000079758,others,2002254365,1.0
4473,2002213918,2002213918,2002213918,2002213918,8.0
4474,2002214052,2000053567,others,2000058680,2.0
4475,2002213906,2000853687,others,2000853687,2.0
4476,2002213918,2002213918,2002213918,2002213918,8.0
4477,2002213918,2002213918,2002213918,2002213918,8.0
4478,2002213887,2002479890,others,2002479890,1.0
4479,2002213918,2002213918,2002213918,2002213918,8.0
4480,2002253691,2000848719,2000848719,2000848719,3.0
4481,2002213981,2002213981,2002213981,2002213981,82.0
4482,2002213895,2002837501,2002837501,2002837501,8.0
4483,2002253256,2002253256,2002253256,2002253256,1.0
4484,2002213918,2000078414,others,2002623378,3.0
4485,2002213931,2002858495,others,2002610008,4.0
4486,2002213918,2000078414,others,2002623378,3.0
4487,2002253140,2000059402,2000059402,2000059402,3.0
4488,2002213918,2002213918,2002213918,2002213918,8.0
4489,2002213887,2001431615,2001431615,2001431615,8.0
4490,999999999,2000000551,others,2002254365,1.0
4491,2002213981,2001014907,2001014907,2001014907,60.0
4492,2002213906,2000853687,others,2000853687,2.0
4493,2002214052,2000053567,others,2000058680,2.0
4494,2002213981,2002213981,2002213981,2002213981,82.0
4495,2002213879,2002213879,2002213879,2002213879,5.0
4496,999999999,2002220322,others,2002254365,1.0
4497,2002213879,2000541384,2000541384,2000541384,4.0
4498,2002254220,2002473700,others,2002254220,1.0
4499,2002214052,2002214052,2002214052,2002214052,1.0
4500,2002214045,2002214045,2002214045,2002214045,2.0
4501,2002213887,2001431615,2001431615,2001431615,8.0
4502,2002213887,2001431615,2001431615,2001431615,8.0
4503,2002213887,2001431615,2001431615,2001431615,8.0
4504,2002213923,2002213923,2002213923,2002213923,2.0
4505,2002213931,2002636236,others,2002610008,4.0
4506,2002214052,2001419986,others,2000058680,2.0
4507,2002213977,2000009424,2000009424,2000009424,10.0
4508,2002213896,2000015477,2000015477,2000015477,4.0
4509,2002214045,2002214045,2002214045,2002214045,2.0
4510,2002213981,2002213981,2002213981,2002213981,82.0
4511,2002214045,2000025874,others,2000022296,1.0
4512,2002214052,2000053567,others,2000058680,2.0
4513,2002213981,2002213981,2002213981,2002213981,82.0
4514,2002213879,2002213879,2002213879,2002213879,5.0
4515,2002213887,2001431615,2001431615,2001431615,8.0
4516,2002213931,2002707756,others,2002610008,4.0
4517,2002213917,2001085574,others,others,2.0
4518,2002213931,2002851867,others,2002610008,4.0
4519,2002213896,2000006551,2000006551,2000006551,5.0
4520,2002253256,2002253256,2002253256,2002253256,1.0
4521,2002214052,2001419986,others,2000058680,2.0
4522,2002214045,2000078471,others,2000022296,1.0
4523,2002213981,2002213981,2002213981,2002213981,82.0
4524,2002213981,2002213981,2002213981,2002213981,82.0
4525,2002213906,2000853687,others,2000853687,2.0
4526,2002213974,2002213974,others,2001019637,2.0
4527,2002213931,2001048282,2001048282,2001048282,11.0
4528,2002213981,2002213981,2002213981,2002213981,82.0
4529,2002213915,2002213915,2002213915,2002213915,17.0
4530,2002213931,2002295346,others,2002610008,4.0
4531,2002214045,2002214045,2002214045,2002214045,2.0
4532,2002214045,2002214045,2002214045,2002214045,2.0
4533,2002214045,2002214045,2002214045,2002214045,2.0
4534,2002214045,2002214045,2002214045,2002214045,2.0
4535,2002214045,2000078471,others,2000022296,1.0
4536,2002213981,2002213981,2002213981,2002213981,82.0
4537,2002213981,2002213981,2002213981,2002213981,82.0
4538,2002214052,2000053567,others,2000058680,2.0
4539,2002214052,2000053567,others,2000058680,2.0
4540,2002213981,2000539107,2000539107,2000539107,57.0
4541,2002213853,2000012822,2000012822,2000012822,4.0
4542,2002253691,2002744236,2002744236,2002744236,1.0
4543,2002254357,2002254357,others,2001938593,1.0
4544,2002213931,2002879192,others,2002610008,4.0
4545,2002214045,2000552009,others,2000022296,1.0
4546,2002213918,2002213918,2002213918,2002213918,8.0
4547,2002213981,2002213902,others,2000053029,20.0
4548,2002213879,2002213879,2002213879,2002213879,5.0
4549,2002214045,2000058990,others,2000022296,1.0
4550,2002213887,2002856131,others,2002479890,1.0
4551,2002213896,2000006551,2000006551,2000006551,5.0
4552,2002213887,2002896688,others,2002479890,1.0
4553,2002213918,2000059449,2000059449,2000059449,5.0
4554,2002214045,2001236115,others,2000022296,1.0
4555,2002213946,2002213946,others,2001442456,2.0
4556,2002213931,2002636236,others,2002610008,4.0
4557,2002213963,2000015217,others,2000056414,6.0
4558,2002213981,2002213981,2002213981,2002213981,82.0
4559,2002213853,2000012822,2000012822,2000012822,4.0
4560,2002214052,2000053567,others,2000058680,2.0
4561,2002213981,2002213981,2002213981,2002213981,82.0
4562,2002214045,2001456684,others,2000022296,1.0
4563,2002214045,2002214045,2002214045,2002214045,2.0
4564,2002214045,2002214045,2002214045,2002214045,2.0
4565,2002213981,2002213981,2002213981,2002213981,82.0
4566,2002213895,2002837501,2002837501,2002837501,8.0
4567,2002214045,2002214045,2002214045,2002214045,2.0
4568,2002214045,2002214045,2002214045,2002214045,2.0
4569,2002214045,2002214045,2002214045,2002214045,2.0
4570,2002213853,2000012822,2000012822,2000012822,4.0
4571,999999999,2000079758,others,2002254365,1.0
4572,2002213931,2002717907,others,2002610008,4.0
4573,2002213981,2000076968,2000076968,2000076968,11.0
4574,2002213981,2002213981,2002213981,2002213981,82.0
4575,2002213896,2000061442,2000061442,2000061442,2.0
4576,2002213931,2002905099,others,2002610008,4.0
4577,2002213896,2000061442,2000061442,2000061442,2.0
4578,999999999,2002765111,others,2002254365,1.0
4579,2002213963,2002369802,2002369802,2002369802,8.0
4580,2002254220,2002254220,others,2002254220,1.0
4581,2002213981,2002213981,2002213981,2002213981,82.0
4582,2002213981,2002213981,2002213981,2002213981,82.0
4583,2002213887,2001431615,2001431615,2001431615,8.0
4584,2002213888,2002320098,others,2001453126,1.0
4585,2002253691,2001802322,2001802322,2001802322,3.0
4586,2002213931,2002900443,others,2002610008,4.0
4587,2002213931,2002736497,2002736497,2002736497,1.0
4588,2002213918,2002213918,2002213918,2002213918,8.0
4589,2002213918,2002213918,2002213918,2002213918,8.0
4590,2002214052,2000053567,others,2000058680,2.0
4591,2002213963,2002369802,2002369802,2002369802,8.0
4592,2002213963,2001361996,2001361996,2001361996,13.0
4593,2002214045,2002846570,others,2000022296,1.0
4594,2002213879,2002213879,2002213879,2002213879,5.0
4595,2002214045,2002214045,2002214045,2002214045,2.0
4596,2002214045,2002214045,2002214045,2002214045,2.0
4597,2002214045,2002219006,others,2000022296,1.0
4598,2002213963,2001075320,2001075320,2001075320,15.0
4599,2002214045,2000061066,others,2000022296,1.0
4600,2002213981,2002213981,2002213981,2002213981,82.0
4601,2002213981,2000546349,others,2000053029,20.0
4602,2002213887,2000007093,2000007093,2000007093,5.0
4603,2002213918,2002213918,2002213918,2002213918,8.0
4604,2002213931,2002736497,2002736497,2002736497,1.0
4605,2002213887,2000434009,2000434009,2000434009,6.0
4606,2002213981,2001339361,others,2000053029,20.0
4607,2002213918,2002213918,2002213918,2002213918,8.0
4608,2002213963,2001404457,2001404457,2001404457,10.0
4609,2002253691,2000848718,2000848718,2000848718,3.0
4610,2002253691,2000848718,2000848718,2000848718,3.0
4611,2002213887,2002856131,others,2002479890,1.0
4612,2002214045,2000299664,others,2000022296,1.0
4613,2002213931,2002213931,2002213931,2002213931,13.0
4614,2002213879,2002213879,2002213879,2002213879,5.0
4615,2002214045,2000078471,others,2000022296,1.0
4616,2002213895,2001447863,2001447863,2001447863,11.0
4617,2002214022,2000004442,others,2001885190,8.0
4618,2002213896,2000061442,2000061442,2000061442,2.0
4619,2002213931,2002739241,2002739241,2002739241,9.0
4620,2002213931,2002716539,others,2002610008,4.0
4621,2002213981,2002213981,2002213981,2002213981,82.0
4622,2002213977,2000009424,2000009424,2000009424,10.0
4623,2002213896,2000422371,2000422371,2000422371,3.0
4624,2002213895,2002837501,2002837501,2002837501,8.0
4625,2002213931,2001832528,2001832528,2001832528,7.0
4626,2002213931,2002858495,others,2002610008,4.0
4627,2002213931,2002739241,2002739241,2002739241,9.0
4628,2002214045,2000045116,others,2000022296,1.0
4629,2002214045,2000488922,others,2000022296,1.0
4630,2002213973,2001956087,2001956087,2001956087,1.0
4631,2002213975,2002213975,2002213975,2002213975,1.0
4632,2002253223,2002253223,others,2002070992,1.0
4633,2002213931,2002213931,2002213931,2002213931,13.0
4634,2002213963,2000008622,2000008622,2000008622,14.0
4635,2002214045,2002214045,2002214045,2002214045,2.0
4636,2002253691,2000848718,2000848718,2000848718,3.0
4637,2002253691,2000848718,2000848718,2000848718,3.0
4638,2002213931,2002317955,others,2002610008,4.0
4639,2002213931,2002900443,others,2002610008,4.0
4640,2002213931,2001048282,2001048282,2001048282,11.0
4641,2002213931,2002739241,2002739241,2002739241,9.0
4642,2002213887,2000511811,2000511811,2000511811,13.0
4643,2002213887,2000511811,2000511811,2000511811,13.0
4644,2002213887,2002466368,2002466368,2002466368,7.0
4645,2002213931,2002858497,2002858497,2002858497,3.0
4646,2002213931,2001048282,2001048282,2001048282,11.0
4647,2002213981,2002213981,2002213981,2002213981,82.0
4648,2002213981,2002213981,2002213981,2002213981,82.0
4649,2002213981,2002213981,2002213981,2002213981,82.0
4650,2002214045,2000079128,others,2000022296,1.0
4651,2002213853,2000012822,2000012822,2000012822,4.0
4652,2002213887,2000057340,2000057340,2000057340,10.0
4653,2002213918,2002213918,2002213918,2002213918,8.0
4654,2002213918,2002213918,2002213918,2002213918,8.0
4655,2002213977,2002437691,others,2001644492,7.0
4656,2002213981,2002213981,2002213981,2002213981,82.0
4657,2002213981,2000862974,2000862974,2000862974,15.0
4658,2002213853,2000012822,2000012822,2000012822,4.0
4659,999999999,2000558134,others,2002254365,1.0
4660,2002213931,2002450551,others,2002610008,4.0
4661,2002213853,2000012822,2000012822,2000012822,4.0
4662,2002213931,2002213931,2002213931,2002213931,13.0
4663,2002213918,2002213918,2002213918,2002213918,8.0
4664,2002213963,2000021335,others,2000056414,6.0
4665,2002213975,2002213975,2002213975,2002213975,1.0
4666,2002214045,2000552009,others,2000022296,1.0
4667,999999999,2002831362,others,2002254365,1.0
4668,2002213963,2001075321,2001075321,2001075321,1.0
4669,2002213981,2002213981,2002213981,2002213981,82.0
4670,2002213981,2002213981,2002213981,2002213981,82.0
4671,2002213895,2000013246,2000013246,2000013246,6.0
4672,2002214045,2000078471,others,2000022296,1.0
4673,2002213981,2002213981,2002213981,2002213981,82.0
4674,2002213981,2000053019,2000053019,2000053019,3.0
4675,2002213981,2002765281,others,2000053029,20.0
4676,2002213918,2002213918,2002213918,2002213918,8.0
4677,2002213918,2002213918,2002213918,2002213918,8.0
4678,2002213981,2002213981,2002213981,2002213981,82.0
4679,2002213981,2000053019,2000053019,2000053019,3.0
4680,2002213895,2002837501,2002837501,2002837501,8.0
4681,2002213896,2000422371,2000422371,2000422371,3.0
4682,2002213931,2002814671,others,2002610008,4.0
4683,2002213963,2002213963,2002213963,2002213963,16.0
4684,2002253140,2000056937,others,2000004606,2.0
4685,2002253140,2000056937,others,2000004606,2.0
4686,2002213895,2000013246,2000013246,2000013246,6.0
4687,2002213963,2000008622,2000008622,2000008622,14.0
4688,2002214045,2001937906,others,2000022296,1.0
4689,2002213923,2002213923,2002213923,2002213923,2.0
4690,2002213981,2002213981,2002213981,2002213981,82.0
4691,2002213981,2000437088,2000437088,2000437088,25.0
4692,2002213970,2000022176,others,2000022176,1.0
4693,2002213963,2001361996,2001361996,2001361996,13.0
4694,2002214022,2000878264,2000878264,2000878264,10.0
4695,2002213931,2002739241,2002739241,2002739241,9.0
4696,2002213981,2002765281,others,2000053029,20.0
4697,2002214045,2000078471,others,2000022296,1.0
4698,2002213981,2000540772,2000540772,2000540772,44.0
4699,2002213981,2000034787,others,2000053029,20.0
4700,2002213981,2000053019,2000053019,2000053019,3.0
4701,2002213896,2000006551,2000006551,2000006551,5.0
4702,2002213981,2000408285,2000408285,2000408285,5.0
4703,2002253140,2000059402,2000059402,2000059402,3.0
4704,2002214045,2000078471,others,2000022296,1.0
4705,2002214045,2000078471,others,2000022296,1.0
4706,2002214045,2002214045,2002214045,2002214045,2.0
4707,2002213853,2000012822,2000012822,2000012822,4.0
4708,2002213923,2002213923,2002213923,2002213923,2.0
4709,2002213887,2002466368,2002466368,2002466368,7.0
4710,2002213897,2000016944,others,2000016944,1.0
4711,2002213906,2000853687,others,2000853687,2.0
4712,2002213896,2000006551,2000006551,2000006551,5.0
4713,2002213906,2000853687,others,2000853687,2.0
4714,2002213981,2002213981,2002213981,2002213981,82.0
4715,2002213918,2000078414,others,2002623378,3.0
4716,2002213918,2000059449,2000059449,2000059449,5.0
4717,2002213981,2002213981,2002213981,2002213981,82.0
4718,2002213981,2002213981,2002213981,2002213981,82.0
4719,2002213931,2002879192,others,2002610008,4.0
4720,2002213895,2002837501,2002837501,2002837501,8.0
4721,2002213981,2002213981,2002213981,2002213981,82.0
4722,2002213981,2000034787,others,2000053029,20.0
4723,2002214045,2001102833,others,2000022296,1.0
4724,999999999,2002253102,others,2002254365,1.0
4725,2002213918,2002213918,2002213918,2002213918,8.0
4726,2002213918,2000059449,2000059449,2000059449,5.0
4727,2002213981,2000072239,2000072239,2000072239,7.0
4728,2002213879,2002213879,2002213879,2002213879,5.0
4729,2002214045,2000078471,others,2000022296,1.0
4730,2002213895,2000299984,2000299984,2000299984,7.0
4731,2002213981,2002213981,2002213981,2002213981,82.0
4732,2002213918,2000078414,others,2002623378,3.0
4733,2002213906,2000853687,others,2000853687,2.0
4734,2002253691,2000848718,2000848718,2000848718,3.0
4735,2002213894,2002213894,others,2000045289,1.0
4736,2002213918,2000078414,others,2002623378,3.0
4737,2002213887,2000511811,2000511811,2000511811,13.0
4738,2002253256,2001086239,others,2000012190,2.0
4739,2002213896,2000061442,2000061442,2000061442,2.0
4740,2002213981,2001068370,2001068370,2001068370,51.0
4741,2002213931,2002784198,2002784198,2002784198,6.0
4742,2002213981,2002213981,2002213981,2002213981,82.0
4743,2002213981,2000039348,others,2000053029,20.0
4744,2002213981,2001115364,2001115364,2001115364,59.0
4745,2002213981,2001014765,2001014765,2001014765,72.0
4746,2002213981,2000539103,2000539103,2000539103,69.0
4747,2002213981,2000540912,2000540912,2000540912,45.0
4748,2002213981,2002213981,2002213981,2002213981,82.0
4749,2002213981,2002213981,2002213981,2002213981,82.0
4750,999999999,2000079758,others,2002254365,1.0
4751,2002213931,2002900443,others,2002610008,4.0
4752,2002213931,2002905099,others,2002610008,4.0
4753,999999999,2001433676,others,2002254365,1.0
4754,999999999,2000012595,others,2002254365,1.0
4755,2002213981,2000543131,2000543131,2000543131,42.0
4756,2002213963,2001361996,2001361996,2001361996,13.0
4757,2002213887,2000074093,2000074093,2000074093,11.0
4758,2002213887,2001431615,2001431615,2001431615,8.0
4759,2002213895,2000013193,others,2000006991,10.0
4760,2002213931,2002814671,others,2002610008,4.0
4761,2002214022,2000878264,2000878264,2000878264,10.0
4762,2002214052,2002706974,others,2000058680,2.0
4763,2002213963,2001070322,2001070322,2001070322,3.0
4764,2002213981,2002213981,2002213981,2002213981,82.0
4765,2002213981,2002213981,2002213981,2002213981,82.0
4766,2002213918,2002213918,2002213918,2002213918,8.0
4767,2002213918,2002213918,2002213918,2002213918,8.0
4768,2002213918,2002213918,2002213918,2002213918,8.0
4769,2002253691,2000848718,2000848718,2000848718,3.0
4770,2002213946,2000005077,others,2001442456,2.0
4771,2002213981,2000039679,others,2000053029,20.0
4772,2002213918,2002213918,2002213918,2002213918,8.0
4773,2002213918,2002213918,2002213918,2002213918,8.0
4774,2002213946,2002213946,others,2001442456,2.0
4775,2002214052,2000053567,others,2000058680,2.0
4776,2002213918,2002213918,2002213918,2002213918,8.0
4777,2002213918,2002213918,2002213918,2002213918,8.0
4778,2002213879,2002213879,2002213879,2002213879,5.0
4779,2002213887,2000434009,2000434009,2000434009,6.0
4780,2002213918,2002213918,2002213918,2002213918,8.0
4781,2002213981,2002213981,2002213981,2002213981,82.0
4782,2002213981,2000721217,2000721217,2000721217,50.0
4783,2002213931,2002827265,2002827265,2002827265,10.0
4784,2002253256,2002253256,2002253256,2002253256,1.0
4785,2002213879,2000043111,others,2002547007,1.0
4786,2002213981,2002213981,2002213981,2002213981,82.0
4787,2002213918,2002213918,2002213918,2002213918,8.0
4788,2002213896,2000006551,2000006551,2000006551,5.0
4789,2002213887,2000434009,2000434009,2000434009,6.0
4790,999999999,2000079758,others,2002254365,1.0
4791,2002213879,2002213879,2002213879,2002213879,5.0
4792,2002213915,2002778102,others,2002232918,15.0
