,kunnr,xref_x,xref_label,xref_y,rank
4581,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4582,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4583,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
4584,2002213888,PGP,PGP,PGP,2
4585,2002253691,MULTI GROH,MULTI GROH,MULTI GROH,3
4586,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
4587,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
4588,2002213918,UNIDENTIFI,others,others,3
4589,2002213918,UNIDENTIFI,others,others,3
4590,2002214052,PHC,PHC,PHC,3
4591,2002213963,PHC,PHC,PHC,2
4592,2002213963,PHC,PHC,PHC,2
4593,2002214045,FAMILY,others,BEAUTY,1
4594,2002213879,APPLIANCE,APPLIANCE,APPLIANCE,6
4595,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
4596,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
4597,2002214045,FABRIC,others,BEAUTY,1
4598,2002213963,BEAUTY,BEAUTY,BEAUTY,8
4599,2002214045,FAMILY,others,BEAUTY,1
4600,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4601,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
4602,2002213887,FABRIC,FABRIC,FABRIC,4
4603,2002213918,UNIDENTIFI,others,others,3
4604,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
4605,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
4606,2002213981,FABRIC,FABRIC,FABRIC,2
4607,2002213918,UNIDENTIFI,others,others,3
4608,2002213963,PHC,PHC,PHC,2
4609,2002253691,PHC,others,others,2
4610,2002253691,PHC,others,others,2
4611,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
4612,2002214045,FAMILY,others,BEAUTY,1
4613,2002213931,UNIDENTIFI,others,others,6
4614,2002213879,APPLIANCE,APPLIANCE,APPLIANCE,6
4615,2002214045,MULTI GROH,others,BEAUTY,1
4616,2002213895,FABRIC,FABRIC,FABRIC,4
4617,2002214022,MULTI GROH,MULTI GROH,MULTI GROH,6
4618,2002213896,MULTI GROH,MULTI GROH,MULTI GROH,2
4619,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
4620,2002213931,MULTI GROC,MULTI GROC,MULTI GROC,2
4621,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4622,2002213977,FAMILY,FAMILY,FAMILY,4
4623,2002213896,MULTI GROH,MULTI GROH,MULTI GROH,2
4624,2002213895,MULTI GROC,MULTI GROC,MULTI GROC,5
4625,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
4626,2002213931,BEAUTY,others,others,6
4627,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
4628,2002214045,FABRIC,others,BEAUTY,1
4629,2002214045,FAMILY,others,BEAUTY,1
4630,2002213973,FABRIC,FABRIC,FABRIC,1
4631,2002213975,UNIDENTIFI,others,others,1
4632,2002253223,FABRIC,others,FABRIC,1
4633,2002213931,UNIDENTIFI,others,others,6
4634,2002213963,BEAUTY,BEAUTY,BEAUTY,8
4635,2002214045,PHC,PHC,PHC,2
4636,2002253691,FABRIC,FABRIC,FABRIC,1
4637,2002253691,FABRIC,FABRIC,FABRIC,1
4638,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
4639,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
4640,2002213931,BABY,BABY,BABY,5
4641,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
4642,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
4643,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
4644,2002213887,FABRIC,FABRIC,FABRIC,4
4645,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
4646,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
4647,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4648,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4649,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4650,2002214045,FAMILY,others,BEAUTY,1
4651,2002213853,GROOMING,GROOMING,GROOMING,4
4652,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
4653,2002213918,UNIDENTIFI,others,others,3
4654,2002213918,UNIDENTIFI,others,others,3
4655,2002213977,FABRIC,FABRIC,FABRIC,1
4656,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4657,2002213981,FABRIC,FABRIC,FABRIC,2
4658,2002213853,BEAUTY,others,PHC,3
4659,999999999,PGP,PGP,PGP,5
4660,2002213931,MULTI GROC,MULTI GROC,MULTI GROC,2
4661,2002213853,FAMILY,FAMILY,FAMILY,5
4662,2002213931,UNIDENTIFI,others,others,6
4663,2002213918,UNIDENTIFI,others,others,3
4664,2002213963,PHC,PHC,PHC,2
4665,2002213975,UNIDENTIFI,others,others,1
4666,2002214045,FAMILY,others,BEAUTY,1
4667,999999999,GROOMING,others,others,1
4668,2002213963,FABRIC,FABRIC,FABRIC,3
4669,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4670,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4671,2002213895,MULTI GROH,MULTI GROH,MULTI GROH,7
4672,2002214045,BEAUTY,others,BEAUTY,1
4673,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4674,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
4675,2002213981,FABRIC,FABRIC,FABRIC,2
4676,2002213918,UNIDENTIFI,others,others,3
4677,2002213918,UNIDENTIFI,others,others,3
4678,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4679,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
4680,2002213895,MULTI GROC,MULTI GROC,MULTI GROC,5
4681,2002213896,MULTI GROH,MULTI GROH,MULTI GROH,2
4682,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
4683,2002213963,UNIDENTIFI,others,others,4
4684,2002253140,MULTI GROC,others,MULTI GROC,2
4685,2002253140,MULTI GROC,others,MULTI GROC,2
4686,2002213895,MULTI GROH,MULTI GROH,MULTI GROH,7
4687,2002213963,PHC,PHC,PHC,2
4688,2002214045,FAMILY,others,BEAUTY,1
4689,2002213923,APPLIANCE,APPLIANCE,APPLIANCE,2
4690,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4691,2002213981,FABRIC,FABRIC,FABRIC,2
4692,2002213970,FAMILY,others,FABRIC,1
4693,2002213963,HAIR,HAIR,HAIR,6
4694,2002214022,UNIDENTIFI,others,BEAUTY,2
4695,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
4696,2002213981,MULTI HABA,MULTI HABA,MULTI HABA,6
4697,2002214045,BEAUTY,others,BEAUTY,1
4698,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
4699,2002213981,MULTI HABA,MULTI HABA,MULTI HABA,6
4700,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
4701,2002213896,FABRIC,FABRIC,FABRIC,5
4702,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
4703,2002253140,PHC,others,MULTI GROC,2
4704,2002214045,BEAUTY,others,BEAUTY,1
4705,2002214045,BEAUTY,others,BEAUTY,1
4706,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
4707,2002213853,FAMILY,FAMILY,FAMILY,5
4708,2002213923,APPLIANCE,APPLIANCE,APPLIANCE,2
4709,2002213887,FABRIC,FABRIC,FABRIC,4
4710,2002213897,MULTI GROH,others,MULTI GROH,1
4711,2002213906,UNIDENTIFI,others,others,2
4712,2002213896,MULTI GROH,MULTI GROH,MULTI GROH,2
4713,2002213906,UNIDENTIFI,others,others,2
4714,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4715,2002213918,FAMILY,FAMILY,FAMILY,1
4716,2002213918,FAMILY,FAMILY,FAMILY,1
4717,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4718,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4719,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
4720,2002213895,MULTI GROC,MULTI GROC,MULTI GROC,5
4721,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4722,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
4723,2002214045,FAMILY,others,BEAUTY,1
4724,999999999,MULTI GROH,MULTI GROH,MULTI GROH,4
4725,2002213918,UNIDENTIFI,others,others,3
4726,2002213918,FAMILY,FAMILY,FAMILY,1
4727,2002213981,FABRIC,FABRIC,FABRIC,2
4728,2002213879,APPLIANCE,APPLIANCE,APPLIANCE,6
4729,2002214045,BEAUTY,others,BEAUTY,1
4730,2002213895,MULTI GROC,MULTI GROC,MULTI GROC,5
4731,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4732,2002213918,FAMILY,FAMILY,FAMILY,1
4733,2002213906,UNIDENTIFI,others,others,2
4734,2002253691,MULTI GROH,MULTI GROH,MULTI GROH,3
4735,2002213894,UNIDENTIFI,others,others,1
4736,2002213918,FAMILY,FAMILY,FAMILY,1
4737,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
4738,2002253256,BABY,BABY,BABY,2
4739,2002213896,MULTI GROH,MULTI GROH,MULTI GROH,2
4740,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
4741,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
4742,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4743,2002213981,FABRIC,FABRIC,FABRIC,2
4744,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
4745,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
4746,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
4747,2002213981,FABRIC,FABRIC,FABRIC,2
4748,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4749,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4750,999999999,FABRIC,FABRIC,FABRIC,7
4751,2002213931,MULTI GROC,MULTI GROC,MULTI GROC,2
4752,2002213931,FAMILY,FAMILY,FAMILY,3
4753,999999999,FAMILY,FAMILY,FAMILY,6
4754,999999999,FAMILY,FAMILY,FAMILY,6
4755,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
4756,2002213963,GROOMING,GROOMING,GROOMING,7
4757,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
4758,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
4759,2002213895,FABRIC,FABRIC,FABRIC,4
4760,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
4761,2002214022,GROOMING,GROOMING,GROOMING,8
4762,2002214052,MULTI GROH,MULTI GROH,MULTI GROH,2
4763,2002213963,PHC,PHC,PHC,2
4764,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4765,2002213981,UNIDENTIFI,others,PHC,1
4766,2002213918,UNIDENTIFI,others,others,3
4767,2002213918,UNIDENTIFI,others,others,3
4768,2002213918,UNIDENTIFI,others,others,3
4769,2002253691,MULTI GROH,MULTI GROH,MULTI GROH,3
4770,2002213946,MULTI GROH,MULTI GROH,MULTI GROH,1
4771,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
4772,2002213918,UNIDENTIFI,others,others,3
4773,2002213918,UNIDENTIFI,others,others,3
4774,2002213946,UNIDENTIFI,others,FABRIC,2
4775,2002214052,PHC,PHC,PHC,3
4776,2002213918,UNIDENTIFI,others,others,3
4777,2002213918,UNIDENTIFI,others,others,3
4778,2002213879,APPLIANCE,APPLIANCE,APPLIANCE,6
4779,2002213887,FABRIC,FABRIC,FABRIC,4
4780,2002213918,UNIDENTIFI,others,others,3
4781,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4782,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
4783,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
4784,2002253256,PHC,others,PHC,1
4785,2002213879,FAMILY,FAMILY,FAMILY,2
4786,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
4787,2002213918,UNIDENTIFI,others,others,3
4788,2002213896,MULTI GROH,MULTI GROH,MULTI GROH,2
4789,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
4790,999999999,FABRIC,FABRIC,FABRIC,7
4791,2002213879,APPLIANCE,APPLIANCE,APPLIANCE,6
4792,2002213915,PGP,others,FAMILY,2
4793,2002253140,MULTI GROH,MULTI GROH,MULTI GROH,1
4794,999999999,FAMILY,FAMILY,FAMILY,6
4795,2002213895,FABRIC,FABRIC,FABRIC,4
4796,2002213931,UNIDENTIFI,others,others,6
4797,2002253691,MULTI GROH,MULTI GROH,MULTI GROH,3
4798,999999999,PGP,PGP,PGP,5
4799,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
4800,2002213896,MULTI GROH,MULTI GROH,MULTI GROH,2
4801,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4802,2002213853,GROOMING,GROOMING,GROOMING,4
4803,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
4804,2002213896,MULTI GROH,MULTI GROH,MULTI GROH,2
4805,2002213896,MULTI GROH,MULTI GROH,MULTI GROH,2
4806,2002213906,UNIDENTIFI,others,others,2
4807,2002213963,BEAUTY,BEAUTY,BEAUTY,8
4808,2002253691,FABRIC,FABRIC,FABRIC,1
4809,2002213896,MULTI GROH,MULTI GROH,MULTI GROH,2
4810,2002213981,FABRIC,FABRIC,FABRIC,2
4811,2002213931,MULTI GROC,MULTI GROC,MULTI GROC,2
4812,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
4813,2002254220,PGP,PGP,PGP,3
4814,2002213981,FABRIC,FABRIC,FABRIC,2
4815,2002213981,FABRIC,FABRIC,FABRIC,2
4816,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
4817,2002213931,FAMILY,FAMILY,FAMILY,3
4818,2002214052,PHC,PHC,PHC,3
4819,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
4820,2002213896,MULTI GROH,MULTI GROH,MULTI GROH,2
4821,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4822,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
4823,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
4824,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
4825,2002236721,MULTI GROH,MULTI GROH,MULTI GROH,2
4826,2002254357,MULTI GROH,others,FABRIC,1
4827,2002214045,FABRIC,others,BEAUTY,1
4828,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4829,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4830,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
4831,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
4832,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
4833,2002214052,PHC,PHC,PHC,3
4834,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4835,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4836,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4837,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
4838,2002213931,FAMILY,FAMILY,FAMILY,3
4839,2002213918,MULTI GROC,MULTI GROC,MULTI GROC,2
4840,2002213918,MULTI GROC,MULTI GROC,MULTI GROC,2
4841,999999999,MULTI GROH,MULTI GROH,MULTI GROH,4
4842,2002213981,UNIDENTIFI,others,PHC,1
4843,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4844,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
4845,2002213981,BEAUTY,BEAUTY,BEAUTY,5
4846,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
4847,2002213981,FABRIC,FABRIC,FABRIC,2
4848,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
4849,2002214045,PHC,PHC,PHC,2
4850,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
4851,2002213853,BABY,others,PHC,3
4852,2002213923,APPLIANCE,APPLIANCE,APPLIANCE,2
4853,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
4854,2002213894,MULTI GROH,MULTI GROH,MULTI GROH,2
4855,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
4856,2002213981,FABRIC,FABRIC,FABRIC,2
4857,2002213981,FABRIC,FABRIC,FABRIC,2
4858,2002213981,FABRIC,FABRIC,FABRIC,2
4859,2002213923,APPLIANCE,APPLIANCE,APPLIANCE,2
4860,2002213918,UNIDENTIFI,others,others,3
4861,999999999,FABRIC,FABRIC,FABRIC,7
4862,999999999,FABRIC,FABRIC,FABRIC,7
4863,2002213981,FABRIC,FABRIC,FABRIC,2
4864,2002213879,APPLIANCE,APPLIANCE,APPLIANCE,6
4865,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
4866,2002213931,UNIDENTIFI,others,others,6
4867,2002213963,HAIR,HAIR,HAIR,6
4868,2002213963,BEAUTY,BEAUTY,BEAUTY,8
4869,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4870,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4871,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4872,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4873,2002213981,FABRIC,FABRIC,FABRIC,2
4874,2002254220,UNIDENTIFI,others,FAMILY,2
4875,2002213918,UNIDENTIFI,others,others,3
4876,2002213918,UNIDENTIFI,others,others,3
4877,2002213918,FAMILY,FAMILY,FAMILY,1
4878,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
4879,2002213963,FEM CARE,FEM CARE,FEM CARE,1
4880,2002213963,BEAUTY,BEAUTY,BEAUTY,8
4881,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4882,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4883,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
4884,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
4885,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
4886,2002236721,MULTI GROH,MULTI GROH,MULTI GROH,2
4887,2002213963,PHC,PHC,PHC,2
4888,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
4889,2002213906,UNIDENTIFI,others,others,2
4890,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
4891,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
4892,2002213973,FABRIC,FABRIC,FABRIC,1
4893,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4894,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4895,2002214045,FAMILY,others,BEAUTY,1
4896,2002214045,FABRIC,others,BEAUTY,1
4897,2002214045,FAMILY,others,BEAUTY,1
4898,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
4899,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
4900,2002214052,GROOMING,others,others,1
4901,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
4902,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4903,2002253691,MULTI GROH,MULTI GROH,MULTI GROH,3
4904,2002213972,MULTI GROC,others,MULTI GROC,1
4905,2002253256,PHC,others,PHC,1
4906,2002213906,UNIDENTIFI,others,others,2
4907,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
4908,2002213981,FABRIC,FABRIC,FABRIC,2
4909,999999999,FABRIC,FABRIC,FABRIC,7
4910,2002253256,PHC,others,PHC,1
4911,2002213895,MULTI GROH,MULTI GROH,MULTI GROH,7
4912,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4913,2002213981,FABRIC,FABRIC,FABRIC,2
4914,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
4915,999999999,MULTI GROH,MULTI GROH,MULTI GROH,4
4916,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4917,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4918,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
4919,999999999,GROOMING,others,others,1
4920,2002213931,MULTI GROC,MULTI GROC,MULTI GROC,2
4921,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4922,2002213887,MULTI GROC,MULTI GROC,MULTI GROC,6
4923,999999999,BEAUTY,others,others,1
4924,2002253691,MULTI GROH,MULTI GROH,MULTI GROH,3
4925,2002213887,GROOMING,others,HAIR,3
4926,2002213918,UNIDENTIFI,others,others,3
4927,2002213906,UNIDENTIFI,others,others,2
4928,2002213974,MULTI GROH,MULTI GROH,MULTI GROH,7
4929,2002214022,FABRIC,FABRIC,FABRIC,1
4930,2002213981,FABRIC,FABRIC,FABRIC,2
4931,2002214045,FABRIC,others,BEAUTY,1
4932,2002213918,FAMILY,FAMILY,FAMILY,1
4933,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
4934,2002213888,PGP,PGP,PGP,2
4935,2002213918,UNIDENTIFI,others,others,3
4936,2002213963,PHC,PHC,PHC,2
4937,2002213902,PHC,others,others,3
4938,2002213918,MULTI GROC,MULTI GROC,MULTI GROC,2
4939,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
4940,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
4941,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4942,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4943,2002213963,FABRIC,FABRIC,FABRIC,3
4944,2002213879,APPLIANCE,APPLIANCE,APPLIANCE,6
4945,2002213981,MULTI GROC,others,PHC,1
4946,2002214052,MULTI GROH,MULTI GROH,MULTI GROH,2
4947,2002213918,MULTI GROC,MULTI GROC,MULTI GROC,2
4948,2002213981,FABRIC,FABRIC,FABRIC,2
4949,2002213981,FABRIC,FABRIC,FABRIC,2
4950,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
4951,2002213853,GROOMING,GROOMING,GROOMING,4
4952,2002213853,GROOMING,GROOMING,GROOMING,4
4953,2002213981,BEAUTY,BEAUTY,BEAUTY,5
4954,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
4955,2002254220,PGP,PGP,PGP,3
4956,2002213981,MULTI HABA,MULTI HABA,MULTI HABA,6
4957,2002213887,FAMILY,FAMILY,FAMILY,5
4958,2002213918,MULTI GROC,MULTI GROC,MULTI GROC,2
4959,2002213981,UNIDENTIFI,others,PHC,1
4960,2002214052,MULTI GROH,MULTI GROH,MULTI GROH,2
4961,2002213923,APPLIANCE,APPLIANCE,APPLIANCE,2
4962,2002213931,MULTI GROC,MULTI GROC,MULTI GROC,2
4963,2002213981,FABRIC,FABRIC,FABRIC,2
4964,2002213963,FABRIC,FABRIC,FABRIC,3
4965,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
4966,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
4967,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
4968,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
4969,999999999,FABRIC,FABRIC,FABRIC,7
4970,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
4971,2002213931,MULTI GROC,MULTI GROC,MULTI GROC,2
4972,2002213946,FAMILY,others,FABRIC,2
4973,2002213981,FABRIC,FABRIC,FABRIC,2
4974,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
4975,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
4976,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
4977,2002213931,FAMILY,FAMILY,FAMILY,3
4978,2002213931,FAMILY,FAMILY,FAMILY,3
4979,2002253090,UNIDENTIFI,others,MULTI GROH,1
4980,2002214009,MULTI GROH,MULTI GROH,MULTI GROH,2
4981,2002213918,UNIDENTIFI,others,others,3
4982,2002213918,UNIDENTIFI,others,others,3
4983,2002214052,UNIDENTIFI,others,others,1
4984,2002213931,UNIDENTIFI,others,others,6
4985,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
4986,2002213923,APPLIANCE,APPLIANCE,APPLIANCE,2
4987,2002213931,MULTI GROC,MULTI GROC,MULTI GROC,2
4988,2002213918,UNIDENTIFI,others,others,3
4989,2002213918,UNIDENTIFI,others,others,3
4990,2002213977,FABRIC,FABRIC,FABRIC,1
4991,2002213918,UNIDENTIFI,others,others,3
4992,2002254220,PGP,PGP,PGP,3
4993,999999999,FABRIC,FABRIC,FABRIC,7
4994,2002254220,MULTI GROC,others,FAMILY,2
4995,2002213918,UNIDENTIFI,others,others,3
4996,2002213918,UNIDENTIFI,others,others,3
4997,2002213918,UNIDENTIFI,others,others,3
4998,2002213918,UNIDENTIFI,others,others,3
4999,2002213918,MULTI GROC,MULTI GROC,MULTI GROC,2
5000,2002213981,FABRIC,FABRIC,FABRIC,2
5001,2002213963,BEAUTY,BEAUTY,BEAUTY,8
5002,2002253691,UNIDENTIFI,others,others,2
5003,2002213981,FABRIC,FABRIC,FABRIC,2
5004,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
5005,2002213895,MULTI GROC,MULTI GROC,MULTI GROC,5
5006,2002213963,PHC,PHC,PHC,2
5007,2002213963,UNIDENTIFI,others,others,4
5008,2002214009,MULTI GROH,MULTI GROH,MULTI GROH,2
5009,2002213923,APPLIANCE,APPLIANCE,APPLIANCE,2
5010,2002213931,MULTI GROC,MULTI GROC,MULTI GROC,2
5011,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
5012,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
5013,2002213931,MULTI GROH,MULTI GROH,MULTI GROH,1
5014,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
5015,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
5016,2002213896,MULTI GROH,MULTI GROH,MULTI GROH,2
5017,2002214045,PHC,PHC,PHC,2
5018,2002213981,MULTI GROH,MULTI GROH,MULTI GROH,4
5019,2002213887,FABRIC,FABRIC,FABRIC,4
5020,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
5021,2002214045,APPLIANCE,APPLIANCE,APPLIANCE,3
5022,2002253691,MULTI GROH,MULTI GROH,MULTI GROH,3
5023,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
5024,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
5025,2002214045,FAMILY,others,BEAUTY,1
5026,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
5027,999999999,MULTI GROH,MULTI GROH,MULTI GROH,4
5028,2002254220,MULTI GROH,MULTI GROH,MULTI GROH,1
5029,2002213931,UNIDENTIFI,others,others,6
5030,2002253256,PHC,others,PHC,1
5031,2002253691,FABRIC,FABRIC,FABRIC,1
5032,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
5033,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
5034,2002213981,FABRIC,FABRIC,FABRIC,2
5035,2002213887,MULTI GROH,MULTI GROH,MULTI GROH,7
5036,2002213923,APPLIANCE,APPLIANCE,APPLIANCE,2
5037,999999999,PGP,PGP,PGP,5
5038,2002213918,UNIDENTIFI,others,others,3
5039,2002213981,UNIDENTIFI,others,PHC,1
5040,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
5041,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
5042,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
5043,2002213918,UNIDENTIFI,others,others,3
5044,2002213896,MULTI GROH,MULTI GROH,MULTI GROH,2
5045,2002213902,PHC,others,others,3
5046,2002253140,PHC,others,MULTI GROC,2
5047,2002213931,UNIDENTIFI,others,others,6
5048,2002253691,FABRIC,FABRIC,FABRIC,1
5049,2002213918,UNIDENTIFI,others,others,3
5050,2002213981,APPLIANCE,APPLIANCE,APPLIANCE,7
