,xref,history
1629,APPLIANCE,0.0027301733495608696
1630,APPLIANCE,0.0027301733495608696
1631,APPLIANCE,0.0027301733495608696
1632,MULTI GROC,0.22681636618806006
1633,UNIDENTIFI,0.26779624893435633
1634,UNIDENTIFI,0.26779624893435633
1635,APPLIANCE,0.0027301733495608696
1636,APPLIANCE,0.0027301733495608696
1637,MULTI GROH,0.1632506979074706
1638,MULTI GROH,0.1632506979074706
1639,MULTI GROH,0.1632506979074706
1640,APPLIANCE,0.0027301733495608696
1641,MULTI GROC,0.22681636618806006
1642,MULTI GROH,0.1632506979074706
1643,MULTI GROH,0.1632506979074706
1644,APPLIANCE,0.0027301733495608696
1645,MULTI GROH,0.1632506979074706
1646,MULTI GROH,0.1632506979074706
1647,MULTI GROH,0.1632506979074706
1648,BEAUTY,0.19031692944736425
1649,APPLIANCE,0.0027301733495608696
1650,APPLIANCE,0.0027301733495608696
1651,APPLIANCE,0.0027301733495608696
1652,FAMILY,0.3434174339351907
1653,BABY,0.1755127602943479
1654,UNIDENTIFI,0.26779624893435633
1655,APPLIANCE,0.0027301733495608696
1656,MULTI GROH,0.1632506979074706
1657,APPLIANCE,0.0027301733495608696
1658,FAMILY,0.3434174339351907
1659,UNIDENTIFI,0.26779624893435633
1660,APPLIANCE,0.0027301733495608696
1661,MULTI GROH,0.1632506979074706
1662,MULTI GROC,0.22681636618806006
1663,APPLIANCE,0.0027301733495608696
1664,APPLIANCE,0.0027301733495608696
1665,FAMILY,0.3434174339351907
1666,APPLIANCE,0.0027301733495608696
1667,APPLIANCE,0.0027301733495608696
1668,APPLIANCE,0.0027301733495608696
1669,APPLIANCE,0.0027301733495608696
1670,PHC,0.11814305562209552
1671,APPLIANCE,0.0027301733495608696
1672,APPLIANCE,0.0027301733495608696
1673,APPLIANCE,0.0027301733495608696
1674,MULTI GROH,0.1632506979074706
1675,APPLIANCE,0.0027301733495608696
1676,HAIR,0.2270337922403004
1677,MULTI GROH,0.1632506979074706
1678,UNIDENTIFI,0.26779624893435633
1679,MULTI GROH,0.1632506979074706
1680,PHC,0.11814305562209552
1681,MULTI GROH,0.1632506979074706
1682,APPLIANCE,0.0027301733495608696
1683,BEAUTY,0.19031692944736425
1684,MULTI GROH,0.1632506979074706
1685,MULTI GROH,0.1632506979074706
1686,BEAUTY,0.19031692944736425
1687,UNIDENTIFI,0.26779624893435633
1688,APPLIANCE,0.0027301733495608696
1689,BABY,0.1755127602943479
1690,PHC,0.11814305562209552
1691,MULTI PAPE,0.4260752688172043
1692,MULTI GROC,0.22681636618806006
1693,MULTI GROH,0.1632506979074706
1694,APPLIANCE,0.0027301733495608696
1695,APPLIANCE,0.0027301733495608696
1696,APPLIANCE,0.0027301733495608696
1697,APPLIANCE,0.0027301733495608696
1698,APPLIANCE,0.0027301733495608696
1699,APPLIANCE,0.0027301733495608696
1700,MULTI GROH,0.1632506979074706
1701,UNIDENTIFI,0.26779624893435633
1702,PHC,0.11814305562209552
1703,PHC,0.11814305562209552
1704,MULTI GROC,0.22681636618806006
1705,MULTI GROC,0.22681636618806006
1706,MULTI GROH,0.1632506979074706
1707,APPLIANCE,0.0027301733495608696
1708,APPLIANCE,0.0027301733495608696
1709,APPLIANCE,0.0027301733495608696
1710,APPLIANCE,0.0027301733495608696
1711,APPLIANCE,0.0027301733495608696
1712,APPLIANCE,0.0027301733495608696
1713,FAMILY,0.3434174339351907
1714,MULTI GROH,0.1632506979074706
1715,FAMILY,0.3434174339351907
1716,APPLIANCE,0.0027301733495608696
1717,APPLIANCE,0.0027301733495608696
1718,APPLIANCE,0.0027301733495608696
1719,APPLIANCE,0.0027301733495608696
1720,APPLIANCE,0.0027301733495608696
1721,MULTI GROH,0.1632506979074706
1722,FABRIC,0.3844269691891195
1723,MULTI GROH,0.1632506979074706
1724,PHC,0.11814305562209552
1725,FABRIC,0.3844269691891195
1726,MULTI GROC,0.22681636618806006
1727,APPLIANCE,0.0027301733495608696
1728,MULTI GROH,0.1632506979074706
1729,APPLIANCE,0.0027301733495608696
1730,APPLIANCE,0.0027301733495608696
1731,MULTI GROH,0.1632506979074706
1732,MULTI GROH,0.1632506979074706
1733,MULTI GROH,0.1632506979074706
1734,BEAUTY,0.19031692944736425
1735,FABRIC,0.3844269691891195
1736,MULTI GROH,0.1632506979074706
1737,PHC,0.11814305562209552
1738,FABRIC,0.3844269691891195
1739,PGP,0.28293496386881606
1740,FABRIC,0.3844269691891195
1741,APPLIANCE,0.0027301733495608696
1742,APPLIANCE,0.0027301733495608696
1743,APPLIANCE,0.0027301733495608696
1744,MULTI GROH,0.1632506979074706
1745,PHC,0.11814305562209552
1746,PHC,0.11814305562209552
1747,APPLIANCE,0.0027301733495608696
1748,MULTI GROH,0.1632506979074706
1749,MULTI GROH,0.1632506979074706
1750,APPLIANCE,0.0027301733495608696
1751,APPLIANCE,0.0027301733495608696
1752,APPLIANCE,0.0027301733495608696
1753,APPLIANCE,0.0027301733495608696
1754,MULTI GROH,0.1632506979074706
1755,MULTI GROC,0.22681636618806006
1756,GROOMING,0.20507324044301534
1757,PHC,0.11814305562209552
1758,APPLIANCE,0.0027301733495608696
1759,PHC,0.11814305562209552
1760,FABRIC,0.3844269691891195
1761,APPLIANCE,0.0027301733495608696
1762,APPLIANCE,0.0027301733495608696
1763,APPLIANCE,0.0027301733495608696
1764,APPLIANCE,0.0027301733495608696
1765,MULTI GROH,0.1632506979074706
1766,APPLIANCE,0.0027301733495608696
1767,APPLIANCE,0.0027301733495608696
1768,MULTI GROH,0.1632506979074706
1769,MULTI GROC,0.22681636618806006
1770,FABRIC,0.3844269691891195
1771,PHC,0.11814305562209552
1772,MULTI GROH,0.1632506979074706
1773,PHC,0.11814305562209552
1774,MULTI GROH,0.1632506979074706
1775,MULTI HABA,0.04759232237063644
1776,BEAUTY,0.19031692944736425
1777,APPLIANCE,0.0027301733495608696
1778,APPLIANCE,0.0027301733495608696
1779,UNIDENTIFI,0.26779624893435633
1780,APPLIANCE,0.0027301733495608696
1781,APPLIANCE,0.0027301733495608696
1782,MULTI GROC,0.22681636618806006
1783,MULTI GROH,0.1632506979074706
1784,APPLIANCE,0.0027301733495608696
1785,PHC,0.11814305562209552
1786,MULTI GROC,0.22681636618806006
1787,APPLIANCE,0.0027301733495608696
1788,APPLIANCE,0.0027301733495608696
1789,FAMILY,0.3434174339351907
1790,UNIDENTIFI,0.26779624893435633
1791,FABRIC,0.3844269691891195
1792,FAMILY,0.3434174339351907
1793,MULTI GROH,0.1632506979074706
1794,FABRIC,0.3844269691891195
1795,BEAUTY,0.19031692944736425
1796,BEAUTY,0.19031692944736425
1797,MULTI GROH,0.1632506979074706
1798,APPLIANCE,0.0027301733495608696
1799,APPLIANCE,0.0027301733495608696
1800,APPLIANCE,0.0027301733495608696
1801,APPLIANCE,0.0027301733495608696
1802,APPLIANCE,0.0027301733495608696
1803,APPLIANCE,0.0027301733495608696
1804,APPLIANCE,0.0027301733495608696
1805,FABRIC,0.3844269691891195
1806,APPLIANCE,0.0027301733495608696
1807,PHC,0.11814305562209552
1808,PGP,0.28293496386881606
1809,MULTI GROC,0.22681636618806006
1810,MULTI GROH,0.1632506979074706
1811,FABRIC,0.3844269691891195
1812,MULTI GROH,0.1632506979074706
1813,MULTI GROH,0.1632506979074706
1814,MULTI GROH,0.1632506979074706
1815,UNIDENTIFI,0.26779624893435633
1816,APPLIANCE,0.0027301733495608696
1817,APPLIANCE,0.0027301733495608696
1818,APPLIANCE,0.0027301733495608696
1819,APPLIANCE,0.0027301733495608696
1820,MULTI GROH,0.1632506979074706
1821,UNIDENTIFI,0.26779624893435633
1822,APPLIANCE,0.0027301733495608696
1823,UNIDENTIFI,0.26779624893435633
1824,UNIDENTIFI,0.26779624893435633
1825,APPLIANCE,0.0027301733495608696
1826,MULTI GROH,0.1632506979074706
1827,MULTI GROH,0.1632506979074706
1828,APPLIANCE,0.0027301733495608696
1829,UNIDENTIFI,0.26779624893435633
1830,MULTI GROH,0.1632506979074706
1831,MULTI GROH,0.1632506979074706
1832,APPLIANCE,0.0027301733495608696
1833,UNIDENTIFI,0.26779624893435633
1834,UNIDENTIFI,0.26779624893435633
1835,UNIDENTIFI,0.26779624893435633
1836,MULTI GROH,0.1632506979074706
1837,BEAUTY,0.19031692944736425
1838,APPLIANCE,0.0027301733495608696
1839,MULTI GROH,0.1632506979074706
1840,PHC,0.11814305562209552
1841,MULTI GROH,0.1632506979074706
1842,FABRIC,0.3844269691891195
1843,APPLIANCE,0.0027301733495608696
1844,FABRIC,0.3844269691891195
1845,FABRIC,0.3844269691891195
1846,GROOMING,0.20507324044301534
1847,APPLIANCE,0.0027301733495608696
1848,UNIDENTIFI,0.26779624893435633
1849,UNIDENTIFI,0.26779624893435633
1850,UNIDENTIFI,0.26779624893435633
1851,APPLIANCE,0.0027301733495608696
1852,UNIDENTIFI,0.26779624893435633
1853,UNIDENTIFI,0.26779624893435633
1854,HAIR,0.2270337922403004
1855,MULTI GROH,0.1632506979074706
1856,APPLIANCE,0.0027301733495608696
1857,MULTI GROC,0.22681636618806006
1858,MULTI GROH,0.1632506979074706
1859,MULTI GROH,0.1632506979074706
1860,BEAUTY,0.19031692944736425
1861,FABRIC,0.3844269691891195
1862,UNIDENTIFI,0.26779624893435633
1863,MULTI GROH,0.1632506979074706
1864,BEAUTY,0.19031692944736425
1865,BEAUTY,0.19031692944736425
1866,APPLIANCE,0.0027301733495608696
1867,APPLIANCE,0.0027301733495608696
1868,APPLIANCE,0.0027301733495608696
1869,FAMILY,0.3434174339351907
1870,FAMILY,0.3434174339351907
1871,MULTI GROC,0.22681636618806006
1872,PHC,0.11814305562209552
1873,FABRIC,0.3844269691891195
1874,MULTI GROH,0.1632506979074706
1875,FAMILY,0.3434174339351907
1876,PHC,0.11814305562209552
1877,MULTI GROH,0.1632506979074706
1878,MULTI GROH,0.1632506979074706
1879,UNIDENTIFI,0.26779624893435633
1880,UNIDENTIFI,0.26779624893435633
1881,MULTI GROH,0.1632506979074706
1882,APPLIANCE,0.0027301733495608696
1883,APPLIANCE,0.0027301733495608696
1884,MULTI GROH,0.1632506979074706
1885,MULTI HABA,0.04759232237063644
1886,MULTI GROH,0.1632506979074706
1887,FAMILY,0.3434174339351907
1888,APPLIANCE,0.0027301733495608696
1889,MULTI GROH,0.1632506979074706
1890,MULTI GROC,0.22681636618806006
1891,MULTI GROH,0.1632506979074706
1892,FABRIC,0.3844269691891195
1893,UNIDENTIFI,0.26779624893435633
1894,MULTI GROC,0.22681636618806006
1895,APPLIANCE,0.0027301733495608696
1896,BABY,0.1755127602943479
1897,PHC,0.11814305562209552
1898,MULTI GROH,0.1632506979074706
1899,MULTI GROH,0.1632506979074706
1900,UNIDENTIFI,0.26779624893435633
1901,PHC,0.11814305562209552
1902,MULTI GROC,0.22681636618806006
1903,MULTI GROC,0.22681636618806006
1904,MULTI GROH,0.1632506979074706
1905,APPLIANCE,0.0027301733495608696
1906,MULTI GROH,0.1632506979074706
1907,MULTI GROC,0.22681636618806006
1908,MULTI GROH,0.1632506979074706
1909,UNIDENTIFI,0.26779624893435633
1910,APPLIANCE,0.0027301733495608696
1911,APPLIANCE,0.0027301733495608696
1912,MULTI GROC,0.22681636618806006
1913,MULTI GROH,0.1632506979074706
1914,APPLIANCE,0.0027301733495608696
1915,MULTI GROH,0.1632506979074706
1916,PHC,0.11814305562209552
1917,PHC,0.11814305562209552
1918,APPLIANCE,0.0027301733495608696
1919,APPLIANCE,0.0027301733495608696
1920,MULTI GROH,0.1632506979074706
1921,PHC,0.11814305562209552
1922,APPLIANCE,0.0027301733495608696
1923,PHC,0.11814305562209552
1924,MULTI GROH,0.1632506979074706
1925,APPLIANCE,0.0027301733495608696
1926,APPLIANCE,0.0027301733495608696
1927,APPLIANCE,0.0027301733495608696
1928,UNIDENTIFI,0.26779624893435633
1929,HAIR,0.2270337922403004
1930,PHC,0.11814305562209552
1931,APPLIANCE,0.0027301733495608696
1932,MULTI GROH,0.1632506979074706
1933,FAMILY,0.3434174339351907
1934,MULTI GROH,0.1632506979074706
1935,MULTI GROC,0.22681636618806006
1936,APPLIANCE,0.0027301733495608696
1937,APPLIANCE,0.0027301733495608696
1938,UNIDENTIFI,0.26779624893435633
1939,APPLIANCE,0.0027301733495608696
1940,APPLIANCE,0.0027301733495608696
1941,FABRIC,0.3844269691891195
1942,MULTI GROH,0.1632506979074706
1943,MULTI HABA,0.04759232237063644
1944,FABRIC,0.3844269691891195
1945,PHC,0.11814305562209552
1946,FABRIC,0.3844269691891195
1947,PHC,0.11814305562209552
1948,APPLIANCE,0.0027301733495608696
1949,UNIDENTIFI,0.26779624893435633
1950,FAMILY,0.3434174339351907
1951,APPLIANCE,0.0027301733495608696
1952,FABRIC,0.3844269691891195
1953,APPLIANCE,0.0027301733495608696
1954,APPLIANCE,0.0027301733495608696
1955,MULTI GROC,0.22681636618806006
1956,MULTI GROH,0.1632506979074706
1957,UNIDENTIFI,0.26779624893435633
1958,PGP,0.28293496386881606
1959,PHC,0.11814305562209552
1960,BEAUTY,0.19031692944736425
1961,PHC,0.11814305562209552
1962,PHC,0.11814305562209552
1963,APPLIANCE,0.0027301733495608696
1964,APPLIANCE,0.0027301733495608696
1965,APPLIANCE,0.0027301733495608696
1966,PHC,0.11814305562209552
1967,PHC,0.11814305562209552
1968,FAMILY,0.3434174339351907
1969,MULTI GROC,0.22681636618806006
1970,MULTI PAPE,0.4260752688172043
1971,FABRIC,0.3844269691891195
1972,APPLIANCE,0.0027301733495608696
1973,MULTI GROH,0.1632506979074706
1974,FABRIC,0.3844269691891195
1975,APPLIANCE,0.0027301733495608696
1976,MULTI GROH,0.1632506979074706
1977,APPLIANCE,0.0027301733495608696
1978,APPLIANCE,0.0027301733495608696
1979,FABRIC,0.3844269691891195
1980,APPLIANCE,0.0027301733495608696
1981,APPLIANCE,0.0027301733495608696
1982,APPLIANCE,0.0027301733495608696
1983,UNIDENTIFI,0.26779624893435633
1984,UNIDENTIFI,0.26779624893435633
1985,FAMILY,0.3434174339351907
1986,MULTI GROH,0.1632506979074706
1987,MULTI PAPE,0.4260752688172043
1988,MULTI GROH,0.1632506979074706
1989,FABRIC,0.3844269691891195
1990,MULTI GROH,0.1632506979074706
1991,MULTI GROH,0.1632506979074706
1992,UNIDENTIFI,0.26779624893435633
1993,UNIDENTIFI,0.26779624893435633
1994,MULTI HABA,0.04759232237063644
1995,MULTI GROH,0.1632506979074706
1996,UNIDENTIFI,0.26779624893435633
1997,MULTI GROH,0.1632506979074706
1998,MULTI GROH,0.1632506979074706
1999,MULTI GROC,0.22681636618806006
2000,APPLIANCE,0.0027301733495608696
2001,FABRIC,0.3844269691891195
2002,PHC,0.11814305562209552
2003,MULTI GROH,0.1632506979074706
2004,APPLIANCE,0.0027301733495608696
2005,BABY,0.1755127602943479
2006,FEM CARE,0.22964049889948646
2007,UNIDENTIFI,0.26779624893435633
2008,APPLIANCE,0.0027301733495608696
2009,MULTI GROH,0.1632506979074706
2010,MULTI GROH,0.1632506979074706
2011,HAIR,0.2270337922403004
2012,APPLIANCE,0.0027301733495608696
2013,MULTI GROH,0.1632506979074706
2014,MULTI GROH,0.1632506979074706
2015,APPLIANCE,0.0027301733495608696
2016,APPLIANCE,0.0027301733495608696
2017,APPLIANCE,0.0027301733495608696
2018,MULTI GROH,0.1632506979074706
2019,FABRIC,0.3844269691891195
2020,FABRIC,0.3844269691891195
2021,HAIR,0.2270337922403004
2022,BEAUTY,0.19031692944736425
2023,APPLIANCE,0.0027301733495608696
2024,FAMILY,0.3434174339351907
2025,BEAUTY,0.19031692944736425
2026,MULTI GROH,0.1632506979074706
2027,MULTI GROH,0.1632506979074706
2028,APPLIANCE,0.0027301733495608696
2029,UNIDENTIFI,0.26779624893435633
2030,MULTI GROH,0.1632506979074706
2031,FABRIC,0.3844269691891195
2032,APPLIANCE,0.0027301733495608696
2033,APPLIANCE,0.0027301733495608696
2034,FABRIC,0.3844269691891195
2035,UNIDENTIFI,0.26779624893435633
2036,UNIDENTIFI,0.26779624893435633
2037,FABRIC,0.3844269691891195
2038,FABRIC,0.3844269691891195
2039,APPLIANCE,0.0027301733495608696
2040,APPLIANCE,0.0027301733495608696
2041,FABRIC,0.3844269691891195
2042,APPLIANCE,0.0027301733495608696
2043,APPLIANCE,0.0027301733495608696
2044,APPLIANCE,0.0027301733495608696
2045,APPLIANCE,0.0027301733495608696
2046,APPLIANCE,0.0027301733495608696
2047,APPLIANCE,0.0027301733495608696
2048,APPLIANCE,0.0027301733495608696
2049,APPLIANCE,0.0027301733495608696
2050,MULTI GROH,0.1632506979074706
2051,APPLIANCE,0.0027301733495608696
2052,UNIDENTIFI,0.26779624893435633
2053,UNIDENTIFI,0.26779624893435633
2054,FABRIC,0.3844269691891195
2055,FABRIC,0.3844269691891195
2056,FABRIC,0.3844269691891195
2057,MULTI GROH,0.1632506979074706
2058,MULTI GROH,0.1632506979074706
2059,MULTI GROH,0.1632506979074706
2060,APPLIANCE,0.0027301733495608696
2061,MULTI GROH,0.1632506979074706
2062,FAMILY,0.3434174339351907
2063,MULTI GROH,0.1632506979074706
2064,MULTI GROH,0.1632506979074706
2065,MULTI GROH,0.1632506979074706
2066,MULTI GROH,0.1632506979074706
2067,FABRIC,0.3844269691891195
2068,FEM CARE,0.22964049889948646
2069,APPLIANCE,0.0027301733495608696
2070,UNIDENTIFI,0.26779624893435633
2071,APPLIANCE,0.0027301733495608696
2072,APPLIANCE,0.0027301733495608696
2073,PHC,0.11814305562209552
2074,PHC,0.11814305562209552
2075,APPLIANCE,0.0027301733495608696
2076,UNIDENTIFI,0.26779624893435633
2077,UNIDENTIFI,0.26779624893435633
2078,APPLIANCE,0.0027301733495608696
2079,APPLIANCE,0.0027301733495608696
2080,UNIDENTIFI,0.26779624893435633
2081,MULTI GROH,0.1632506979074706
2082,PGP,0.28293496386881606
2083,UNIDENTIFI,0.26779624893435633
2084,APPLIANCE,0.0027301733495608696
2085,APPLIANCE,0.0027301733495608696
2086,APPLIANCE,0.0027301733495608696
2087,APPLIANCE,0.0027301733495608696
2088,APPLIANCE,0.0027301733495608696
2089,APPLIANCE,0.0027301733495608696
2090,UNIDENTIFI,0.26779624893435633
2091,APPLIANCE,0.0027301733495608696
2092,APPLIANCE,0.0027301733495608696
2093,PHC,0.11814305562209552
2094,UNIDENTIFI,0.26779624893435633
2095,MULTI GROH,0.1632506979074706
2096,BEAUTY,0.19031692944736425
2097,BEAUTY,0.19031692944736425
2098,APPLIANCE,0.0027301733495608696
2099,APPLIANCE,0.0027301733495608696
2100,FABRIC,0.3844269691891195
2101,APPLIANCE,0.0027301733495608696
2102,APPLIANCE,0.0027301733495608696
2103,MULTI GROH,0.1632506979074706
2104,APPLIANCE,0.0027301733495608696
2105,FABRIC,0.3844269691891195
2106,MULTI GROH,0.1632506979074706
2107,APPLIANCE,0.0027301733495608696
2108,FAMILY,0.3434174339351907
2109,PHC,0.11814305562209552
2110,PHC,0.11814305562209552
2111,FABRIC,0.3844269691891195
2112,APPLIANCE,0.0027301733495608696
2113,APPLIANCE,0.0027301733495608696
2114,APPLIANCE,0.0027301733495608696
2115,APPLIANCE,0.0027301733495608696
2116,MULTI GROH,0.1632506979074706
2117,APPLIANCE,0.0027301733495608696
2118,MULTI GROH,0.1632506979074706
2119,APPLIANCE,0.0027301733495608696
2120,MULTI GROH,0.1632506979074706
2121,APPLIANCE,0.0027301733495608696
2122,BEAUTY,0.19031692944736425
2123,APPLIANCE,0.0027301733495608696
2124,APPLIANCE,0.0027301733495608696
2125,APPLIANCE,0.0027301733495608696
2126,APPLIANCE,0.0027301733495608696
2127,APPLIANCE,0.0027301733495608696
2128,APPLIANCE,0.0027301733495608696
2129,MULTI GROH,0.1632506979074706
2130,FAMILY,0.3434174339351907
2131,FABRIC,0.3844269691891195
2132,APPLIANCE,0.0027301733495608696
2133,APPLIANCE,0.0027301733495608696
2134,APPLIANCE,0.0027301733495608696
2135,MULTI GROH,0.1632506979074706
2136,FABRIC,0.3844269691891195
2137,UNIDENTIFI,0.26779624893435633
2138,MULTI GROC,0.22681636618806006
2139,APPLIANCE,0.0027301733495608696
2140,APPLIANCE,0.0027301733495608696
2141,MULTI GROH,0.1632506979074706
2142,UNIDENTIFI,0.26779624893435633
2143,PHC,0.11814305562209552
2144,APPLIANCE,0.0027301733495608696
2145,PHC,0.11814305562209552
2146,FABRIC,0.3844269691891195
2147,UNIDENTIFI,0.26779624893435633
2148,PHC,0.11814305562209552
2149,MULTI GROH,0.1632506979074706
2150,GROOMING,0.20507324044301534
2151,FEM CARE,0.22964049889948646
2152,MULTI HABA,0.04759232237063644
2153,FAMILY,0.3434174339351907
2154,UNIDENTIFI,0.26779624893435633
2155,FABRIC,0.3844269691891195
2156,MULTI GROH,0.1632506979074706
2157,MULTI GROH,0.1632506979074706
2158,MULTI GROH,0.1632506979074706
2159,MULTI GROH,0.1632506979074706
2160,APPLIANCE,0.0027301733495608696
2161,APPLIANCE,0.0027301733495608696
2162,FABRIC,0.3844269691891195
2163,MULTI GROH,0.1632506979074706
2164,APPLIANCE,0.0027301733495608696
2165,APPLIANCE,0.0027301733495608696
2166,UNIDENTIFI,0.26779624893435633
2167,UNIDENTIFI,0.26779624893435633
2168,UNIDENTIFI,0.26779624893435633
2169,BABY,0.1755127602943479
2170,MULTI GROH,0.1632506979074706
2171,APPLIANCE,0.0027301733495608696
2172,APPLIANCE,0.0027301733495608696
2173,UNIDENTIFI,0.26779624893435633
2174,UNIDENTIFI,0.26779624893435633
2175,UNIDENTIFI,0.26779624893435633
2176,APPLIANCE,0.0027301733495608696
2177,MULTI GROH,0.1632506979074706
2178,APPLIANCE,0.0027301733495608696
2179,APPLIANCE,0.0027301733495608696
2180,APPLIANCE,0.0027301733495608696
2181,BEAUTY,0.19031692944736425
2182,PHC,0.11814305562209552
2183,UNIDENTIFI,0.26779624893435633
2184,BEAUTY,0.19031692944736425
2185,APPLIANCE,0.0027301733495608696
2186,FAMILY,0.3434174339351907
2187,APPLIANCE,0.0027301733495608696
2188,APPLIANCE,0.0027301733495608696
2189,MULTI GROH,0.1632506979074706
2190,MULTI GROH,0.1632506979074706
2191,MULTI GROH,0.1632506979074706
2192,UNIDENTIFI,0.26779624893435633
2193,MULTI GROC,0.22681636618806006
2194,PHC,0.11814305562209552
2195,HAIR,0.2270337922403004
2196,MULTI GROH,0.1632506979074706
2197,MULTI GROH,0.1632506979074706
2198,MULTI GROH,0.1632506979074706
2199,BEAUTY,0.19031692944736425
2200,FABRIC,0.3844269691891195
2201,FAMILY,0.3434174339351907
2202,APPLIANCE,0.0027301733495608696
2203,APPLIANCE,0.0027301733495608696
2204,APPLIANCE,0.0027301733495608696
2205,APPLIANCE,0.0027301733495608696
2206,PGP,0.28293496386881606
2207,MULTI GROH,0.1632506979074706
2208,APPLIANCE,0.0027301733495608696
2209,FAMILY,0.3434174339351907
2210,MULTI GROH,0.1632506979074706
2211,MULTI GROH,0.1632506979074706
2212,MULTI GROH,0.1632506979074706
2213,MULTI GROH,0.1632506979074706
2214,MULTI GROC,0.22681636618806006
2215,BABY,0.1755127602943479
2216,MULTI GROH,0.1632506979074706
2217,MULTI HABA,0.04759232237063644
2218,FABRIC,0.3844269691891195
2219,MULTI HABA,0.04759232237063644
2220,APPLIANCE,0.0027301733495608696
2221,MULTI GROH,0.1632506979074706
2222,BABY,0.1755127602943479
2223,MULTI GROH,0.1632506979074706
2224,BEAUTY,0.19031692944736425
2225,APPLIANCE,0.0027301733495608696
2226,APPLIANCE,0.0027301733495608696
2227,APPLIANCE,0.0027301733495608696
2228,MULTI GROC,0.22681636618806006
2229,FAMILY,0.3434174339351907
2230,APPLIANCE,0.0027301733495608696
2231,MULTI GROH,0.1632506979074706
2232,MULTI GROH,0.1632506979074706
2233,APPLIANCE,0.0027301733495608696
2234,APPLIANCE,0.0027301733495608696
2235,PGP,0.28293496386881606
2236,MULTI GROH,0.1632506979074706
2237,PHC,0.11814305562209552
2238,UNIDENTIFI,0.26779624893435633
2239,UNIDENTIFI,0.26779624893435633
2240,UNIDENTIFI,0.26779624893435633
2241,APPLIANCE,0.0027301733495608696
2242,FABRIC,0.3844269691891195
2243,APPLIANCE,0.0027301733495608696
2244,FEM CARE,0.22964049889948646
2245,UNIDENTIFI,0.26779624893435633
2246,UNIDENTIFI,0.26779624893435633
2247,PHC,0.11814305562209552
2248,APPLIANCE,0.0027301733495608696
2249,APPLIANCE,0.0027301733495608696
2250,PHC,0.11814305562209552
2251,FABRIC,0.3844269691891195
2252,MULTI GROC,0.22681636618806006
2253,FABRIC,0.3844269691891195
2254,APPLIANCE,0.0027301733495608696
2255,APPLIANCE,0.0027301733495608696
2256,MULTI GROH,0.1632506979074706
2257,MULTI GROH,0.1632506979074706
2258,MULTI GROC,0.22681636618806006
2259,APPLIANCE,0.0027301733495608696
2260,MULTI GROH,0.1632506979074706
2261,APPLIANCE,0.0027301733495608696
2262,MULTI GROH,0.1632506979074706
2263,APPLIANCE,0.0027301733495608696
2264,APPLIANCE,0.0027301733495608696
2265,MULTI GROH,0.1632506979074706
2266,APPLIANCE,0.0027301733495608696
2267,MULTI GROH,0.1632506979074706
2268,FAMILY,0.3434174339351907
2269,FAMILY,0.3434174339351907
2270,MULTI GROH,0.1632506979074706
2271,APPLIANCE,0.0027301733495608696
2272,APPLIANCE,0.0027301733495608696
2273,MULTI GROC,0.22681636618806006
2274,APPLIANCE,0.0027301733495608696
2275,PHC,0.11814305562209552
2276,FAMILY,0.3434174339351907
2277,PGP,0.28293496386881606
2278,APPLIANCE,0.0027301733495608696
2279,BEAUTY,0.19031692944736425
2280,APPLIANCE,0.0027301733495608696
2281,APPLIANCE,0.0027301733495608696
2282,APPLIANCE,0.0027301733495608696
2283,APPLIANCE,0.0027301733495608696
2284,FABRIC,0.3844269691891195
2285,BEAUTY,0.19031692944736425
2286,BEAUTY,0.19031692944736425
2287,MULTI GROH,0.1632506979074706
2288,UNIDENTIFI,0.26779624893435633
2289,UNIDENTIFI,0.26779624893435633
2290,MULTI GROH,0.1632506979074706
2291,APPLIANCE,0.0027301733495608696
2292,APPLIANCE,0.0027301733495608696
2293,APPLIANCE,0.0027301733495608696
2294,APPLIANCE,0.0027301733495608696
2295,FAMILY,0.3434174339351907
2296,APPLIANCE,0.0027301733495608696
2297,MULTI GROH,0.1632506979074706
2298,FAMILY,0.3434174339351907
2299,BABY,0.1755127602943479
2300,APPLIANCE,0.0027301733495608696
2301,APPLIANCE,0.0027301733495608696
2302,UNIDENTIFI,0.26779624893435633
2303,MULTI GROH,0.1632506979074706
2304,MULTI GROH,0.1632506979074706
2305,MULTI GROH,0.1632506979074706
2306,FAMILY,0.3434174339351907
2307,MULTI HABA,0.04759232237063644
2308,UNIDENTIFI,0.26779624893435633
2309,APPLIANCE,0.0027301733495608696
2310,APPLIANCE,0.0027301733495608696
2311,BEAUTY,0.19031692944736425
2312,FABRIC,0.3844269691891195
2313,MULTI GROH,0.1632506979074706
2314,PHC,0.11814305562209552
2315,MULTI GROH,0.1632506979074706
2316,PHC,0.11814305562209552
2317,APPLIANCE,0.0027301733495608696
2318,MULTI GROH,0.1632506979074706
2319,MULTI GROH,0.1632506979074706
2320,APPLIANCE,0.0027301733495608696
2321,APPLIANCE,0.0027301733495608696
2322,MULTI GROH,0.1632506979074706
2323,MULTI GROH,0.1632506979074706
2324,FABRIC,0.3844269691891195
2325,MULTI GROH,0.1632506979074706
2326,APPLIANCE,0.0027301733495608696
2327,BEAUTY,0.19031692944736425
2328,MULTI GROH,0.1632506979074706
2329,APPLIANCE,0.0027301733495608696
2330,APPLIANCE,0.0027301733495608696
2331,APPLIANCE,0.0027301733495608696
2332,FAMILY,0.3434174339351907
